run_id,benchmark,search_strategy,method_label,path_index,status,state_id,depth,constraint_count,solver_time_ns,sat,has_exception,has_loop,has_division,has_nested_branch,has_dispatch,branches_covered,pc
"real-decisiongraph_BFS_limit_500-run-1","real-decisiongraph","BFS","DecisionGraph.launch","1","END","250","-1","8","2097900","true","false","false","true","true","false","57","constraint # = 8 inputLevel2_4_SYMINT == CONST_0 && overrideEnabled1_3_SYMINT == CONST_0 && automaticMode1_2_SYMINT == CONST_0 && inputLevel1_1_SYMINT == CONST_4 && inputLevel1_1_SYMINT != CONST_3 && inputLevel1_1_SYMINT != CONST_2 && inputLevel1_1_SYMINT != CONST_1 && inputLevel1_1_SYMINT != CONST_0"
"real-decisiongraph_BFS_limit_500-run-2","real-decisiongraph","BFS","DecisionGraph.launch","1","END","250","-1","8","1715700","true","false","false","true","true","false","57","constraint # = 8 inputLevel2_4_SYMINT == CONST_0 && overrideEnabled1_3_SYMINT == CONST_0 && automaticMode1_2_SYMINT == CONST_0 && inputLevel1_1_SYMINT == CONST_4 && inputLevel1_1_SYMINT != CONST_3 && inputLevel1_1_SYMINT != CONST_2 && inputLevel1_1_SYMINT != CONST_1 && inputLevel1_1_SYMINT != CONST_0"
"real-decisiongraph_BFS_limit_500-run-3","real-decisiongraph","BFS","DecisionGraph.launch","1","END","250","-1","8","2536100","true","false","false","true","true","false","57","constraint # = 8 inputLevel2_4_SYMINT == CONST_0 && overrideEnabled1_3_SYMINT == CONST_0 && automaticMode1_2_SYMINT == CONST_0 && inputLevel1_1_SYMINT == CONST_4 && inputLevel1_1_SYMINT != CONST_3 && inputLevel1_1_SYMINT != CONST_2 && inputLevel1_1_SYMINT != CONST_1 && inputLevel1_1_SYMINT != CONST_0"
