run_id,benchmark,search_strategy,method_label,path_index,status,state_id,depth,constraint_count,solver_time_ns,sat,has_exception,has_loop,has_division,has_nested_branch,has_dispatch,branches_covered,pc
"real-decisiongraph_SCI_limit_5-run-1","real-decisiongraph","SCI","DecisionGraph.launch","1","END","2","-1","2","1534600","true","false","false","true","true","false","33","constraint # = 2 inputLevel1_1_SYMINT != CONST_1 && inputLevel1_1_SYMINT != CONST_0"
"real-decisiongraph_SCI_limit_5-run-2","real-decisiongraph","SCI","DecisionGraph.launch","1","END","2","-1","2","1119900","true","false","false","true","true","false","33","constraint # = 2 inputLevel1_1_SYMINT != CONST_1 && inputLevel1_1_SYMINT != CONST_0"
"real-decisiongraph_SCI_limit_5-run-3","real-decisiongraph","SCI","DecisionGraph.launch","1","END","2","-1","2","1131300","true","false","false","true","true","false","33","constraint # = 2 inputLevel1_1_SYMINT != CONST_1 && inputLevel1_1_SYMINT != CONST_0"
