run_id,benchmark,search_strategy,method_label,total_elapsed_ns,total_solver_time_ns,engine_time_ns,completed_paths,new_states,state_advanced_events,choice_generators,pc_choice_generators,branches_covered,max_queue_size,gc_cycles,heap_allocations_bytes,reproducible_seed
"real-factories-depth6-realstyle_BFS_limit_500-run-1","real-factories-depth6-realstyle","BFS","research.RealDispatchBenchmarks.factoriesDepth6RealStyle","922396900","64796100","857600800","92","502","502","502","501","30","167","2","76284456","42"
"real-factories-depth6-realstyle_BFS_limit_500-run-2","real-factories-depth6-realstyle","BFS","research.RealDispatchBenchmarks.factoriesDepth6RealStyle","917485300","59005800","858479500","92","502","502","502","501","30","167","2","78024352","42"
"real-factories-depth6-realstyle_BFS_limit_500-run-3","real-factories-depth6-realstyle","BFS","research.RealDispatchBenchmarks.factoriesDepth6RealStyle","982068300","65223000","916845300","92","502","502","502","501","30","167","2","74618032","42"
