run_id,benchmark,search_strategy,method_label,path_index,status,state_id,depth,constraint_count,solver_time_ns,sat,has_exception,has_loop,has_division,has_nested_branch,has_dispatch,branches_covered,pc
"mixed-dispatch-branches_Random_limit_5-run-1","mixed-dispatch-branches","Random","research.MixedDispatchAndBranches.runMixed","1","END","4","-1","3","2134000","true","false","false","true","true","true","22","constraint # = 3 val_3_SYMINT != CONST_1 && val_3_SYMINT != CONST_0 && type1_1_SYMINT != CONST_0"
"mixed-dispatch-branches_Random_limit_5-run-2","mixed-dispatch-branches","Random","research.MixedDispatchAndBranches.runMixed","1","END","4","-1","3","1059300","true","false","false","true","true","true","22","constraint # = 3 val_3_SYMINT != CONST_1 && val_3_SYMINT != CONST_0 && type1_1_SYMINT != CONST_0"
"mixed-dispatch-branches_Random_limit_5-run-3","mixed-dispatch-branches","Random","research.MixedDispatchAndBranches.runMixed","1","END","4","-1","3","1594100","true","false","false","true","true","true","22","constraint # = 3 val_3_SYMINT != CONST_1 && val_3_SYMINT != CONST_0 && type1_1_SYMINT != CONST_0"
