run_id,benchmark,search_strategy,method_label,path_index,status,state_id,depth,constraint_count,solver_time_ns,sat,has_exception,has_loop,has_division,has_nested_branch,has_dispatch,pc
"real-exceptions11-realstyle-run-1","real-exceptions11-realstyle","default","research.OpenSourceExceptionCases.exceptions11RealStyle","1","END","1","-1","1","932900","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT == CONST_1"
"real-exceptions11-realstyle-run-1","real-exceptions11-realstyle","default","research.OpenSourceExceptionCases.exceptions11RealStyle","2","END","2","-1","1","346500","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT != CONST_1"
"real-exceptions11-realstyle-run-2","real-exceptions11-realstyle","default","research.OpenSourceExceptionCases.exceptions11RealStyle","1","END","1","-1","1","967400","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT == CONST_1"
"real-exceptions11-realstyle-run-2","real-exceptions11-realstyle","default","research.OpenSourceExceptionCases.exceptions11RealStyle","2","END","2","-1","1","350300","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT != CONST_1"
"real-exceptions11-realstyle-run-3","real-exceptions11-realstyle","default","research.OpenSourceExceptionCases.exceptions11RealStyle","1","END","1","-1","1","988200","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT == CONST_1"
"real-exceptions11-realstyle-run-3","real-exceptions11-realstyle","default","research.OpenSourceExceptionCases.exceptions11RealStyle","2","END","2","-1","1","309900","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT != CONST_1"
"real-exceptions11-realstyle-run-4","real-exceptions11-realstyle","default","research.OpenSourceExceptionCases.exceptions11RealStyle","1","END","1","-1","1","1052200","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT == CONST_1"
"real-exceptions11-realstyle-run-4","real-exceptions11-realstyle","default","research.OpenSourceExceptionCases.exceptions11RealStyle","2","END","2","-1","1","310700","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT != CONST_1"
"real-exceptions11-realstyle-run-5","real-exceptions11-realstyle","default","research.OpenSourceExceptionCases.exceptions11RealStyle","1","END","1","-1","1","914601","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT == CONST_1"
"real-exceptions11-realstyle-run-5","real-exceptions11-realstyle","default","research.OpenSourceExceptionCases.exceptions11RealStyle","2","END","2","-1","1","333900","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT != CONST_1"
"real-exceptions11-realstyle-run-6","real-exceptions11-realstyle","default","research.OpenSourceExceptionCases.exceptions11RealStyle","1","END","1","-1","1","847500","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT == CONST_1"
"real-exceptions11-realstyle-run-6","real-exceptions11-realstyle","default","research.OpenSourceExceptionCases.exceptions11RealStyle","2","END","2","-1","1","286099","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT != CONST_1"
"real-exceptions11-realstyle-run-7","real-exceptions11-realstyle","default","research.OpenSourceExceptionCases.exceptions11RealStyle","1","END","1","-1","1","847200","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT == CONST_1"
"real-exceptions11-realstyle-run-7","real-exceptions11-realstyle","default","research.OpenSourceExceptionCases.exceptions11RealStyle","2","END","2","-1","1","297700","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT != CONST_1"
"real-exceptions11-realstyle-run-8","real-exceptions11-realstyle","default","research.OpenSourceExceptionCases.exceptions11RealStyle","1","END","1","-1","1","894700","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT == CONST_1"
"real-exceptions11-realstyle-run-8","real-exceptions11-realstyle","default","research.OpenSourceExceptionCases.exceptions11RealStyle","2","END","2","-1","1","285501","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT != CONST_1"
"real-exceptions11-realstyle-run-9","real-exceptions11-realstyle","default","research.OpenSourceExceptionCases.exceptions11RealStyle","1","END","1","-1","1","913700","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT == CONST_1"
"real-exceptions11-realstyle-run-9","real-exceptions11-realstyle","default","research.OpenSourceExceptionCases.exceptions11RealStyle","2","END","2","-1","1","279600","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT != CONST_1"
"real-exceptions11-realstyle-run-10","real-exceptions11-realstyle","default","research.OpenSourceExceptionCases.exceptions11RealStyle","1","END","1","-1","1","873700","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT == CONST_1"
"real-exceptions11-realstyle-run-10","real-exceptions11-realstyle","default","research.OpenSourceExceptionCases.exceptions11RealStyle","2","END","2","-1","1","310399","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT != CONST_1"
"real-exceptions11-realstyle-run-11","real-exceptions11-realstyle","default","research.OpenSourceExceptionCases.exceptions11RealStyle","1","END","1","-1","1","829200","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT == CONST_1"
"real-exceptions11-realstyle-run-11","real-exceptions11-realstyle","default","research.OpenSourceExceptionCases.exceptions11RealStyle","2","END","2","-1","1","300500","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT != CONST_1"
"real-exceptions11-realstyle-run-12","real-exceptions11-realstyle","default","research.OpenSourceExceptionCases.exceptions11RealStyle","1","END","1","-1","1","1222600","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT == CONST_1"
"real-exceptions11-realstyle-run-12","real-exceptions11-realstyle","default","research.OpenSourceExceptionCases.exceptions11RealStyle","2","END","2","-1","1","344500","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT != CONST_1"
"real-exceptions11-realstyle-run-13","real-exceptions11-realstyle","default","research.OpenSourceExceptionCases.exceptions11RealStyle","1","END","1","-1","1","855400","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT == CONST_1"
