run_id,benchmark,search_strategy,method_label,path_index,status,state_id,depth,constraint_count,solver_time_ns,sat,has_exception,has_loop,has_division,has_nested_branch,has_dispatch,pc
"real-exceptions10-branchcontrol-run-1","real-exceptions10-branchcontrol","default","research.OpenSourceExceptionCases.exceptions10BranchControl","1","END","1","-1","1","919001","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT == CONST_1"
"real-exceptions10-branchcontrol-run-1","real-exceptions10-branchcontrol","default","research.OpenSourceExceptionCases.exceptions10BranchControl","2","END","2","-1","1","333501","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT != CONST_1"
"real-exceptions10-branchcontrol-run-2","real-exceptions10-branchcontrol","default","research.OpenSourceExceptionCases.exceptions10BranchControl","1","END","1","-1","1","888300","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT == CONST_1"
"real-exceptions10-branchcontrol-run-2","real-exceptions10-branchcontrol","default","research.OpenSourceExceptionCases.exceptions10BranchControl","2","END","2","-1","1","320700","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT != CONST_1"
"real-exceptions10-branchcontrol-run-3","real-exceptions10-branchcontrol","default","research.OpenSourceExceptionCases.exceptions10BranchControl","1","END","1","-1","1","852900","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT == CONST_1"
"real-exceptions10-branchcontrol-run-3","real-exceptions10-branchcontrol","default","research.OpenSourceExceptionCases.exceptions10BranchControl","2","END","2","-1","1","292499","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT != CONST_1"
"real-exceptions10-branchcontrol-run-4","real-exceptions10-branchcontrol","default","research.OpenSourceExceptionCases.exceptions10BranchControl","1","END","1","-1","1","1030499","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT == CONST_1"
"real-exceptions10-branchcontrol-run-4","real-exceptions10-branchcontrol","default","research.OpenSourceExceptionCases.exceptions10BranchControl","2","END","2","-1","1","294901","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT != CONST_1"
"real-exceptions10-branchcontrol-run-5","real-exceptions10-branchcontrol","default","research.OpenSourceExceptionCases.exceptions10BranchControl","1","END","1","-1","1","885400","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT == CONST_1"
"real-exceptions10-branchcontrol-run-5","real-exceptions10-branchcontrol","default","research.OpenSourceExceptionCases.exceptions10BranchControl","2","END","2","-1","1","317400","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT != CONST_1"
"real-exceptions10-branchcontrol-run-6","real-exceptions10-branchcontrol","default","research.OpenSourceExceptionCases.exceptions10BranchControl","1","END","1","-1","1","911100","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT == CONST_1"
"real-exceptions10-branchcontrol-run-6","real-exceptions10-branchcontrol","default","research.OpenSourceExceptionCases.exceptions10BranchControl","2","END","2","-1","1","363099","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT != CONST_1"
"real-exceptions10-branchcontrol-run-7","real-exceptions10-branchcontrol","default","research.OpenSourceExceptionCases.exceptions10BranchControl","1","END","1","-1","1","1195000","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT == CONST_1"
"real-exceptions10-branchcontrol-run-7","real-exceptions10-branchcontrol","default","research.OpenSourceExceptionCases.exceptions10BranchControl","2","END","2","-1","1","333000","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT != CONST_1"
"real-exceptions10-branchcontrol-run-8","real-exceptions10-branchcontrol","default","research.OpenSourceExceptionCases.exceptions10BranchControl","1","END","1","-1","1","795600","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT == CONST_1"
