run_id,benchmark,search_strategy,method_label,total_elapsed_ns,total_solver_time_ns,engine_time_ns,completed_paths,new_states,state_advanced_events,choice_generators,pc_choice_generators
"real-exceptions16-branchcontrol-run-1","real-exceptions16-branchcontrol","default","research.OpenSourceExceptionCases.exceptions16BranchControl","72423100","1088900","71334200","2","3","3","3","2"
"real-exceptions16-branchcontrol-run-2","real-exceptions16-branchcontrol","default","research.OpenSourceExceptionCases.exceptions16BranchControl","71924600","1235199","70689401","2","3","3","3","2"
"real-exceptions16-branchcontrol-run-3","real-exceptions16-branchcontrol","default","research.OpenSourceExceptionCases.exceptions16BranchControl","69776400","1087201","68689199","2","3","3","3","2"
"real-exceptions16-branchcontrol-run-4","real-exceptions16-branchcontrol","default","research.OpenSourceExceptionCases.exceptions16BranchControl","69739499","1093600","68645899","2","3","3","3","2"
"real-exceptions16-branchcontrol-run-5","real-exceptions16-branchcontrol","default","research.OpenSourceExceptionCases.exceptions16BranchControl","70563900","1099499","69464401","2","3","3","3","2"
"real-exceptions16-branchcontrol-run-6","real-exceptions16-branchcontrol","default","research.OpenSourceExceptionCases.exceptions16BranchControl","73684200","1453699","72230501","2","3","3","3","2"
"real-exceptions16-branchcontrol-run-7","real-exceptions16-branchcontrol","default","research.OpenSourceExceptionCases.exceptions16BranchControl","72062501","1085299","70977202","2","3","3","3","2"
"real-exceptions16-branchcontrol-run-8","real-exceptions16-branchcontrol","default","research.OpenSourceExceptionCases.exceptions16BranchControl","74176200","1032299","73143901","2","3","3","3","2"
"real-exceptions16-branchcontrol-run-9","real-exceptions16-branchcontrol","default","research.OpenSourceExceptionCases.exceptions16BranchControl","70253000","1070301","69182699","2","3","3","3","2"
"real-exceptions16-branchcontrol-run-10","real-exceptions16-branchcontrol","default","research.OpenSourceExceptionCases.exceptions16BranchControl","69308101","1009900","68298201","2","3","3","3","2"
"real-exceptions16-branchcontrol-run-11","real-exceptions16-branchcontrol","default","research.OpenSourceExceptionCases.exceptions16BranchControl","76621000","1189600","75431400","2","3","3","3","2"
"real-exceptions16-branchcontrol-run-12","real-exceptions16-branchcontrol","default","research.OpenSourceExceptionCases.exceptions16BranchControl","71142099","1146300","69995799","2","3","3","3","2"
"real-exceptions16-branchcontrol-run-13","real-exceptions16-branchcontrol","default","research.OpenSourceExceptionCases.exceptions16BranchControl","70955699","1240000","69715699","2","3","3","3","2"
"real-exceptions16-branchcontrol-run-14","real-exceptions16-branchcontrol","default","research.OpenSourceExceptionCases.exceptions16BranchControl","70967301","1168300","69799001","2","3","3","3","2"
"real-exceptions16-branchcontrol-run-15","real-exceptions16-branchcontrol","default","research.OpenSourceExceptionCases.exceptions16BranchControl","71736300","1275401","70460899","2","3","3","3","2"
"real-exceptions16-branchcontrol-run-16","real-exceptions16-branchcontrol","default","research.OpenSourceExceptionCases.exceptions16BranchControl","68302300","1175600","67126700","2","3","3","3","2"
"real-exceptions16-branchcontrol-run-17","real-exceptions16-branchcontrol","default","research.OpenSourceExceptionCases.exceptions16BranchControl","74858899","1135300","73723599","2","3","3","3","2"
"real-exceptions16-branchcontrol-run-18","real-exceptions16-branchcontrol","default","research.OpenSourceExceptionCases.exceptions16BranchControl","70214599","1136800","69077799","2","3","3","3","2"
"real-exceptions16-branchcontrol-run-19","real-exceptions16-branchcontrol","default","research.OpenSourceExceptionCases.exceptions16BranchControl","70290900","1149202","69141698","2","3","3","3","2"
"real-exceptions16-branchcontrol-run-20","real-exceptions16-branchcontrol","default","research.OpenSourceExceptionCases.exceptions16BranchControl","80487500","1245499","79242001","2","3","3","3","2"
"real-exceptions16-branchcontrol-run-21","real-exceptions16-branchcontrol","default","research.OpenSourceExceptionCases.exceptions16BranchControl","69320800","1146500","68174300","2","3","3","3","2"
"real-exceptions16-branchcontrol-run-22","real-exceptions16-branchcontrol","default","research.OpenSourceExceptionCases.exceptions16BranchControl","72075799","1128900","70946899","2","3","3","3","2"
"real-exceptions16-branchcontrol-run-23","real-exceptions16-branchcontrol","default","research.OpenSourceExceptionCases.exceptions16BranchControl","72732801","992500","71740301","2","3","3","3","2"
"real-exceptions16-branchcontrol-run-24","real-exceptions16-branchcontrol","default","research.OpenSourceExceptionCases.exceptions16BranchControl","69727001","1097101","68629900","2","3","3","3","2"
"real-exceptions16-branchcontrol-run-25","real-exceptions16-branchcontrol","default","research.OpenSourceExceptionCases.exceptions16BranchControl","71859901","1083201","70776700","2","3","3","3","2"
"real-exceptions16-branchcontrol-run-26","real-exceptions16-branchcontrol","default","research.OpenSourceExceptionCases.exceptions16BranchControl","72579300","1057001","71522299","2","3","3","3","2"
"real-exceptions16-branchcontrol-run-27","real-exceptions16-branchcontrol","default","research.OpenSourceExceptionCases.exceptions16BranchControl","69920400","1115999","68804401","2","3","3","3","2"
"real-exceptions16-branchcontrol-run-28","real-exceptions16-branchcontrol","default","research.OpenSourceExceptionCases.exceptions16BranchControl","72925600","1176700","71748900","2","3","3","3","2"
"real-exceptions16-branchcontrol-run-29","real-exceptions16-branchcontrol","default","research.OpenSourceExceptionCases.exceptions16BranchControl","70993801","1089500","69904301","2","3","3","3","2"
"real-exceptions16-branchcontrol-run-30","real-exceptions16-branchcontrol","default","research.OpenSourceExceptionCases.exceptions16BranchControl","73819999","1141500","72678499","2","3","3","3","2"
