run_id,benchmark,search_strategy,method_label,total_elapsed_ns,total_solver_time_ns,engine_time_ns,completed_paths,new_states,state_advanced_events,choice_generators,pc_choice_generators
"real-exceptions6-branchcontrol-run-1","real-exceptions6-branchcontrol","default","research.OpenSourceExceptionCases.exceptions6BranchControl","75560199","1328599","74231600","2","3","3","3","2"
"real-exceptions6-branchcontrol-run-2","real-exceptions6-branchcontrol","default","research.OpenSourceExceptionCases.exceptions6BranchControl","78067600","1240499","76827101","2","3","3","3","2"
"real-exceptions6-branchcontrol-run-3","real-exceptions6-branchcontrol","default","research.OpenSourceExceptionCases.exceptions6BranchControl","73886301","1264801","72621500","2","3","3","3","2"
"real-exceptions6-branchcontrol-run-4","real-exceptions6-branchcontrol","default","research.OpenSourceExceptionCases.exceptions6BranchControl","72854001","1211300","71642701","2","3","3","3","2"
"real-exceptions6-branchcontrol-run-5","real-exceptions6-branchcontrol","default","research.OpenSourceExceptionCases.exceptions6BranchControl","72977100","1215600","71761500","2","3","3","3","2"
"real-exceptions6-branchcontrol-run-6","real-exceptions6-branchcontrol","default","research.OpenSourceExceptionCases.exceptions6BranchControl","76235200","1259299","74975901","2","3","3","3","2"
"real-exceptions6-branchcontrol-run-7","real-exceptions6-branchcontrol","default","research.OpenSourceExceptionCases.exceptions6BranchControl","73282801","1460300","71822501","2","3","3","3","2"
"real-exceptions6-branchcontrol-run-8","real-exceptions6-branchcontrol","default","research.OpenSourceExceptionCases.exceptions6BranchControl","80987100","1254201","79732899","2","3","3","3","2"
"real-exceptions6-branchcontrol-run-9","real-exceptions6-branchcontrol","default","research.OpenSourceExceptionCases.exceptions6BranchControl","77374800","1609200","75765600","2","3","3","3","2"
"real-exceptions6-branchcontrol-run-10","real-exceptions6-branchcontrol","default","research.OpenSourceExceptionCases.exceptions6BranchControl","77337600","1327200","76010400","2","3","3","3","2"
"real-exceptions6-branchcontrol-run-11","real-exceptions6-branchcontrol","default","research.OpenSourceExceptionCases.exceptions6BranchControl","76133200","1235899","74897301","2","3","3","3","2"
"real-exceptions6-branchcontrol-run-12","real-exceptions6-branchcontrol","default","research.OpenSourceExceptionCases.exceptions6BranchControl","78086200","1295601","76790599","2","3","3","3","2"
"real-exceptions6-branchcontrol-run-13","real-exceptions6-branchcontrol","default","research.OpenSourceExceptionCases.exceptions6BranchControl","77354501","1272000","76082501","2","3","3","3","2"
"real-exceptions6-branchcontrol-run-14","real-exceptions6-branchcontrol","default","research.OpenSourceExceptionCases.exceptions6BranchControl","77905200","1249299","76655901","2","3","3","3","2"
"real-exceptions6-branchcontrol-run-15","real-exceptions6-branchcontrol","default","research.OpenSourceExceptionCases.exceptions6BranchControl","73240500","1278200","71962300","2","3","3","3","2"
"real-exceptions6-branchcontrol-run-16","real-exceptions6-branchcontrol","default","research.OpenSourceExceptionCases.exceptions6BranchControl","75768099","1184300","74583799","2","3","3","3","2"
"real-exceptions6-branchcontrol-run-17","real-exceptions6-branchcontrol","default","research.OpenSourceExceptionCases.exceptions6BranchControl","76311399","1424700","74886699","2","3","3","3","2"
"real-exceptions6-branchcontrol-run-18","real-exceptions6-branchcontrol","default","research.OpenSourceExceptionCases.exceptions6BranchControl","73751500","1283901","72467599","2","3","3","3","2"
"real-exceptions6-branchcontrol-run-19","real-exceptions6-branchcontrol","default","research.OpenSourceExceptionCases.exceptions6BranchControl","80100700","1300200","78800500","2","3","3","3","2"
"real-exceptions6-branchcontrol-run-20","real-exceptions6-branchcontrol","default","research.OpenSourceExceptionCases.exceptions6BranchControl","79784900","1365400","78419500","2","3","3","3","2"
"real-exceptions6-branchcontrol-run-21","real-exceptions6-branchcontrol","default","research.OpenSourceExceptionCases.exceptions6BranchControl","80140300","1824901","78315399","2","3","3","3","2"
"real-exceptions6-branchcontrol-run-22","real-exceptions6-branchcontrol","default","research.OpenSourceExceptionCases.exceptions6BranchControl","80142800","1249801","78892999","2","3","3","3","2"
"real-exceptions6-branchcontrol-run-23","real-exceptions6-branchcontrol","default","research.OpenSourceExceptionCases.exceptions6BranchControl","74857201","1242200","73615001","2","3","3","3","2"
"real-exceptions6-branchcontrol-run-24","real-exceptions6-branchcontrol","default","research.OpenSourceExceptionCases.exceptions6BranchControl","80817700","1685000","79132700","2","3","3","3","2"
"real-exceptions6-branchcontrol-run-25","real-exceptions6-branchcontrol","default","research.OpenSourceExceptionCases.exceptions6BranchControl","76374400","1283600","75090800","2","3","3","3","2"
"real-exceptions6-branchcontrol-run-26","real-exceptions6-branchcontrol","default","research.OpenSourceExceptionCases.exceptions6BranchControl","78897200","1222700","77674500","2","3","3","3","2"
"real-exceptions6-branchcontrol-run-27","real-exceptions6-branchcontrol","default","research.OpenSourceExceptionCases.exceptions6BranchControl","75073100","1221899","73851201","2","3","3","3","2"
"real-exceptions6-branchcontrol-run-28","real-exceptions6-branchcontrol","default","research.OpenSourceExceptionCases.exceptions6BranchControl","76801100","1113401","75687699","2","3","3","3","2"
"real-exceptions6-branchcontrol-run-29","real-exceptions6-branchcontrol","default","research.OpenSourceExceptionCases.exceptions6BranchControl","80250901","1342800","78908101","2","3","3","3","2"
"real-exceptions6-branchcontrol-run-30","real-exceptions6-branchcontrol","default","research.OpenSourceExceptionCases.exceptions6BranchControl","82941300","1404000","81537300","2","3","3","3","2"
