run_id,benchmark,search_strategy,method_label,total_elapsed_ns,total_solver_time_ns,engine_time_ns,completed_paths,new_states,state_advanced_events,choice_generators,pc_choice_generators
"real-exceptions1-realstyle-run-1","real-exceptions1-realstyle","default","research.OpenSourceExceptionCases.exceptions1RealStyle","76866900","1572199","75294701","3","5","5","5","4"
"real-exceptions1-realstyle-run-2","real-exceptions1-realstyle","default","research.OpenSourceExceptionCases.exceptions1RealStyle","79835400","1990301","77845099","3","5","5","5","4"
"real-exceptions1-realstyle-run-3","real-exceptions1-realstyle","default","research.OpenSourceExceptionCases.exceptions1RealStyle","76787300","2026802","74760498","3","5","5","5","4"
"real-exceptions1-realstyle-run-4","real-exceptions1-realstyle","default","research.OpenSourceExceptionCases.exceptions1RealStyle","78514300","3295301","75218999","3","5","5","5","4"
"real-exceptions1-realstyle-run-5","real-exceptions1-realstyle","default","research.OpenSourceExceptionCases.exceptions1RealStyle","76444300","1751200","74693100","3","5","5","5","4"
"real-exceptions1-realstyle-run-6","real-exceptions1-realstyle","default","research.OpenSourceExceptionCases.exceptions1RealStyle","87343100","1863699","85479401","3","5","5","5","4"
"real-exceptions1-realstyle-run-7","real-exceptions1-realstyle","default","research.OpenSourceExceptionCases.exceptions1RealStyle","77758300","3314401","74443899","3","5","5","5","4"
"real-exceptions1-realstyle-run-8","real-exceptions1-realstyle","default","research.OpenSourceExceptionCases.exceptions1RealStyle","81019701","3316000","77703701","3","5","5","5","4"
"real-exceptions1-realstyle-run-9","real-exceptions1-realstyle","default","research.OpenSourceExceptionCases.exceptions1RealStyle","86750101","4300802","82449299","3","5","5","5","4"
"real-exceptions1-realstyle-run-10","real-exceptions1-realstyle","default","research.OpenSourceExceptionCases.exceptions1RealStyle","86351900","3596100","82755800","3","5","5","5","4"
"real-exceptions1-realstyle-run-11","real-exceptions1-realstyle","default","research.OpenSourceExceptionCases.exceptions1RealStyle","80035600","3359600","76676000","3","5","5","5","4"
"real-exceptions1-realstyle-run-12","real-exceptions1-realstyle","default","research.OpenSourceExceptionCases.exceptions1RealStyle","87957300","3336201","84621099","3","5","5","5","4"
"real-exceptions1-realstyle-run-13","real-exceptions1-realstyle","default","research.OpenSourceExceptionCases.exceptions1RealStyle","80331699","3535500","76796199","3","5","5","5","4"
"real-exceptions1-realstyle-run-14","real-exceptions1-realstyle","default","research.OpenSourceExceptionCases.exceptions1RealStyle","71181799","1546700","69635099","3","5","5","5","4"
"real-exceptions1-realstyle-run-15","real-exceptions1-realstyle","default","research.OpenSourceExceptionCases.exceptions1RealStyle","73943900","1582101","72361799","3","5","5","5","4"
"real-exceptions1-realstyle-run-16","real-exceptions1-realstyle","default","research.OpenSourceExceptionCases.exceptions1RealStyle","78475601","3237200","75238401","3","5","5","5","4"
"real-exceptions1-realstyle-run-17","real-exceptions1-realstyle","default","research.OpenSourceExceptionCases.exceptions1RealStyle","75904700","1519799","74384901","3","5","5","5","4"
"real-exceptions1-realstyle-run-18","real-exceptions1-realstyle","default","research.OpenSourceExceptionCases.exceptions1RealStyle","76672100","1680700","74991400","3","5","5","5","4"
"real-exceptions1-realstyle-run-19","real-exceptions1-realstyle","default","research.OpenSourceExceptionCases.exceptions1RealStyle","73605800","1521601","72084199","3","5","5","5","4"
"real-exceptions1-realstyle-run-20","real-exceptions1-realstyle","default","research.OpenSourceExceptionCases.exceptions1RealStyle","78882400","3286598","75595802","3","5","5","5","4"
"real-exceptions1-realstyle-run-21","real-exceptions1-realstyle","default","research.OpenSourceExceptionCases.exceptions1RealStyle","82011400","3773699","78237701","3","5","5","5","4"
"real-exceptions1-realstyle-run-22","real-exceptions1-realstyle","default","research.OpenSourceExceptionCases.exceptions1RealStyle","78176100","1841500","76334600","3","5","5","5","4"
"real-exceptions1-realstyle-run-23","real-exceptions1-realstyle","default","research.OpenSourceExceptionCases.exceptions1RealStyle","75783000","1557699","74225301","3","5","5","5","4"
"real-exceptions1-realstyle-run-24","real-exceptions1-realstyle","default","research.OpenSourceExceptionCases.exceptions1RealStyle","73974000","1697899","72276101","3","5","5","5","4"
"real-exceptions1-realstyle-run-25","real-exceptions1-realstyle","default","research.OpenSourceExceptionCases.exceptions1RealStyle","77265900","1641199","75624701","3","5","5","5","4"
"real-exceptions1-realstyle-run-26","real-exceptions1-realstyle","default","research.OpenSourceExceptionCases.exceptions1RealStyle","77163900","1560500","75603400","3","5","5","5","4"
"real-exceptions1-realstyle-run-27","real-exceptions1-realstyle","default","research.OpenSourceExceptionCases.exceptions1RealStyle","80481499","1737801","78743698","3","5","5","5","4"
"real-exceptions1-realstyle-run-28","real-exceptions1-realstyle","default","research.OpenSourceExceptionCases.exceptions1RealStyle","75598401","1528600","74069801","3","5","5","5","4"
"real-exceptions1-realstyle-run-29","real-exceptions1-realstyle","default","research.OpenSourceExceptionCases.exceptions1RealStyle","73713700","1633101","72080599","3","5","5","5","4"
"real-exceptions1-realstyle-run-30","real-exceptions1-realstyle","default","research.OpenSourceExceptionCases.exceptions1RealStyle","79903701","4158599","75745102","3","5","5","5","4"
