run_id,benchmark,search_strategy,method_label,total_elapsed_ns,total_solver_time_ns,engine_time_ns,completed_paths,new_states,state_advanced_events,choice_generators,pc_choice_generators
"real-exceptions10-realstyle-run-1","real-exceptions10-realstyle","default","research.OpenSourceExceptionCases.exceptions10RealStyle","75794500","1290498","74504002","2","3","3","3","2"
"real-exceptions10-realstyle-run-2","real-exceptions10-realstyle","default","research.OpenSourceExceptionCases.exceptions10RealStyle","80736199","1428001","79308198","2","3","3","3","2"
"real-exceptions10-realstyle-run-3","real-exceptions10-realstyle","default","research.OpenSourceExceptionCases.exceptions10RealStyle","72390500","1169600","71220900","2","3","3","3","2"
"real-exceptions10-realstyle-run-4","real-exceptions10-realstyle","default","research.OpenSourceExceptionCases.exceptions10RealStyle","71971100","1139101","70831999","2","3","3","3","2"
"real-exceptions10-realstyle-run-5","real-exceptions10-realstyle","default","research.OpenSourceExceptionCases.exceptions10RealStyle","70402901","1329601","69073300","2","3","3","3","2"
"real-exceptions10-realstyle-run-6","real-exceptions10-realstyle","default","research.OpenSourceExceptionCases.exceptions10RealStyle","79045400","1166001","77879399","2","3","3","3","2"
"real-exceptions10-realstyle-run-7","real-exceptions10-realstyle","default","research.OpenSourceExceptionCases.exceptions10RealStyle","72613399","1216601","71396798","2","3","3","3","2"
"real-exceptions10-realstyle-run-8","real-exceptions10-realstyle","default","research.OpenSourceExceptionCases.exceptions10RealStyle","68942500","1405699","67536801","2","3","3","3","2"
"real-exceptions10-realstyle-run-9","real-exceptions10-realstyle","default","research.OpenSourceExceptionCases.exceptions10RealStyle","73838199","1398100","72440099","2","3","3","3","2"
"real-exceptions10-realstyle-run-10","real-exceptions10-realstyle","default","research.OpenSourceExceptionCases.exceptions10RealStyle","73310300","1310800","71999500","2","3","3","3","2"
"real-exceptions10-realstyle-run-11","real-exceptions10-realstyle","default","research.OpenSourceExceptionCases.exceptions10RealStyle","89752300","1345100","88407200","2","3","3","3","2"
"real-exceptions10-realstyle-run-12","real-exceptions10-realstyle","default","research.OpenSourceExceptionCases.exceptions10RealStyle","72248500","1692800","70555700","2","3","3","3","2"
"real-exceptions10-realstyle-run-13","real-exceptions10-realstyle","default","research.OpenSourceExceptionCases.exceptions10RealStyle","71036099","1054699","69981400","2","3","3","3","2"
"real-exceptions10-realstyle-run-14","real-exceptions10-realstyle","default","research.OpenSourceExceptionCases.exceptions10RealStyle","72441799","1312399","71129400","2","3","3","3","2"
"real-exceptions10-realstyle-run-15","real-exceptions10-realstyle","default","research.OpenSourceExceptionCases.exceptions10RealStyle","72040000","1428401","70611599","2","3","3","3","2"
"real-exceptions10-realstyle-run-16","real-exceptions10-realstyle","default","research.OpenSourceExceptionCases.exceptions10RealStyle","72577801","1267701","71310100","2","3","3","3","2"
"real-exceptions10-realstyle-run-17","real-exceptions10-realstyle","default","research.OpenSourceExceptionCases.exceptions10RealStyle","74109599","1569499","72540100","2","3","3","3","2"
"real-exceptions10-realstyle-run-18","real-exceptions10-realstyle","default","research.OpenSourceExceptionCases.exceptions10RealStyle","75902800","1398200","74504600","2","3","3","3","2"
"real-exceptions10-realstyle-run-19","real-exceptions10-realstyle","default","research.OpenSourceExceptionCases.exceptions10RealStyle","82543300","1264700","81278600","2","3","3","3","2"
"real-exceptions10-realstyle-run-20","real-exceptions10-realstyle","default","research.OpenSourceExceptionCases.exceptions10RealStyle","83430200","1198500","82231700","2","3","3","3","2"
"real-exceptions10-realstyle-run-21","real-exceptions10-realstyle","default","research.OpenSourceExceptionCases.exceptions10RealStyle","75475100","2075600","73399500","2","3","3","3","2"
"real-exceptions10-realstyle-run-22","real-exceptions10-realstyle","default","research.OpenSourceExceptionCases.exceptions10RealStyle","78099099","1184601","76914498","2","3","3","3","2"
"real-exceptions10-realstyle-run-23","real-exceptions10-realstyle","default","research.OpenSourceExceptionCases.exceptions10RealStyle","81801500","1291499","80510001","2","3","3","3","2"
"real-exceptions10-realstyle-run-24","real-exceptions10-realstyle","default","research.OpenSourceExceptionCases.exceptions10RealStyle","73804400","1180200","72624200","2","3","3","3","2"
"real-exceptions10-realstyle-run-25","real-exceptions10-realstyle","default","research.OpenSourceExceptionCases.exceptions10RealStyle","83241999","1140400","82101599","2","3","3","3","2"
"real-exceptions10-realstyle-run-26","real-exceptions10-realstyle","default","research.OpenSourceExceptionCases.exceptions10RealStyle","73637700","1611601","72026099","2","3","3","3","2"
"real-exceptions10-realstyle-run-27","real-exceptions10-realstyle","default","research.OpenSourceExceptionCases.exceptions10RealStyle","77428800","1209100","76219700","2","3","3","3","2"
"real-exceptions10-realstyle-run-28","real-exceptions10-realstyle","default","research.OpenSourceExceptionCases.exceptions10RealStyle","74658800","1363200","73295600","2","3","3","3","2"
"real-exceptions10-realstyle-run-29","real-exceptions10-realstyle","default","research.OpenSourceExceptionCases.exceptions10RealStyle","73094100","1216499","71877601","2","3","3","3","2"
"real-exceptions10-realstyle-run-30","real-exceptions10-realstyle","default","research.OpenSourceExceptionCases.exceptions10RealStyle","71453300","1127001","70326299","2","3","3","3","2"
