run_id,benchmark,search_strategy,method_label,total_elapsed_ns,total_solver_time_ns,engine_time_ns,completed_paths,new_states,state_advanced_events,choice_generators,pc_choice_generators
"real-exceptions15-branchcontrol-run-1","real-exceptions15-branchcontrol","default","research.OpenSourceExceptionCases.exceptions15BranchControl","70615100","1064900","69550200","2","3","3","3","2"
"real-exceptions15-branchcontrol-run-2","real-exceptions15-branchcontrol","default","research.OpenSourceExceptionCases.exceptions15BranchControl","74191100","1157700","73033400","2","3","3","3","2"
"real-exceptions15-branchcontrol-run-3","real-exceptions15-branchcontrol","default","research.OpenSourceExceptionCases.exceptions15BranchControl","72526700","1347301","71179399","2","3","3","3","2"
"real-exceptions15-branchcontrol-run-4","real-exceptions15-branchcontrol","default","research.OpenSourceExceptionCases.exceptions15BranchControl","70146699","1107600","69039099","2","3","3","3","2"
"real-exceptions15-branchcontrol-run-5","real-exceptions15-branchcontrol","default","research.OpenSourceExceptionCases.exceptions15BranchControl","71094500","1071100","70023400","2","3","3","3","2"
"real-exceptions15-branchcontrol-run-6","real-exceptions15-branchcontrol","default","research.OpenSourceExceptionCases.exceptions15BranchControl","69060901","1009000","68051901","2","3","3","3","2"
"real-exceptions15-branchcontrol-run-7","real-exceptions15-branchcontrol","default","research.OpenSourceExceptionCases.exceptions15BranchControl","70908100","1084800","69823300","2","3","3","3","2"
"real-exceptions15-branchcontrol-run-8","real-exceptions15-branchcontrol","default","research.OpenSourceExceptionCases.exceptions15BranchControl","69323400","1171901","68151499","2","3","3","3","2"
"real-exceptions15-branchcontrol-run-9","real-exceptions15-branchcontrol","default","research.OpenSourceExceptionCases.exceptions15BranchControl","69446600","1125100","68321500","2","3","3","3","2"
"real-exceptions15-branchcontrol-run-10","real-exceptions15-branchcontrol","default","research.OpenSourceExceptionCases.exceptions15BranchControl","69196000","1230999","67965001","2","3","3","3","2"
"real-exceptions15-branchcontrol-run-11","real-exceptions15-branchcontrol","default","research.OpenSourceExceptionCases.exceptions15BranchControl","70494901","1396200","69098701","2","3","3","3","2"
"real-exceptions15-branchcontrol-run-12","real-exceptions15-branchcontrol","default","research.OpenSourceExceptionCases.exceptions15BranchControl","69929799","1088299","68841500","2","3","3","3","2"
"real-exceptions15-branchcontrol-run-13","real-exceptions15-branchcontrol","default","research.OpenSourceExceptionCases.exceptions15BranchControl","72322000","1211299","71110701","2","3","3","3","2"
"real-exceptions15-branchcontrol-run-14","real-exceptions15-branchcontrol","default","research.OpenSourceExceptionCases.exceptions15BranchControl","67173899","1288801","65885098","2","3","3","3","2"
"real-exceptions15-branchcontrol-run-15","real-exceptions15-branchcontrol","default","research.OpenSourceExceptionCases.exceptions15BranchControl","68396601","1028701","67367900","2","3","3","3","2"
"real-exceptions15-branchcontrol-run-16","real-exceptions15-branchcontrol","default","research.OpenSourceExceptionCases.exceptions15BranchControl","70414099","1088801","69325298","2","3","3","3","2"
"real-exceptions15-branchcontrol-run-17","real-exceptions15-branchcontrol","default","research.OpenSourceExceptionCases.exceptions15BranchControl","70006600","1128800","68877800","2","3","3","3","2"
"real-exceptions15-branchcontrol-run-18","real-exceptions15-branchcontrol","default","research.OpenSourceExceptionCases.exceptions15BranchControl","70983100","1350001","69633099","2","3","3","3","2"
"real-exceptions15-branchcontrol-run-19","real-exceptions15-branchcontrol","default","research.OpenSourceExceptionCases.exceptions15BranchControl","73669900","1132400","72537500","2","3","3","3","2"
"real-exceptions15-branchcontrol-run-20","real-exceptions15-branchcontrol","default","research.OpenSourceExceptionCases.exceptions15BranchControl","77049400","1745101","75304299","2","3","3","3","2"
"real-exceptions15-branchcontrol-run-21","real-exceptions15-branchcontrol","default","research.OpenSourceExceptionCases.exceptions15BranchControl","74321401","1218900","73102501","2","3","3","3","2"
"real-exceptions15-branchcontrol-run-22","real-exceptions15-branchcontrol","default","research.OpenSourceExceptionCases.exceptions15BranchControl","71973100","1199801","70773299","2","3","3","3","2"
"real-exceptions15-branchcontrol-run-23","real-exceptions15-branchcontrol","default","research.OpenSourceExceptionCases.exceptions15BranchControl","71201600","1176000","70025600","2","3","3","3","2"
"real-exceptions15-branchcontrol-run-24","real-exceptions15-branchcontrol","default","research.OpenSourceExceptionCases.exceptions15BranchControl","74919801","1306500","73613301","2","3","3","3","2"
"real-exceptions15-branchcontrol-run-25","real-exceptions15-branchcontrol","default","research.OpenSourceExceptionCases.exceptions15BranchControl","71816400","1691000","70125400","2","3","3","3","2"
"real-exceptions15-branchcontrol-run-26","real-exceptions15-branchcontrol","default","research.OpenSourceExceptionCases.exceptions15BranchControl","76650300","2288399","74361901","2","3","3","3","2"
"real-exceptions15-branchcontrol-run-27","real-exceptions15-branchcontrol","default","research.OpenSourceExceptionCases.exceptions15BranchControl","80135500","1130500","79005000","2","3","3","3","2"
"real-exceptions15-branchcontrol-run-28","real-exceptions15-branchcontrol","default","research.OpenSourceExceptionCases.exceptions15BranchControl","76443400","1273299","75170101","2","3","3","3","2"
"real-exceptions15-branchcontrol-run-29","real-exceptions15-branchcontrol","default","research.OpenSourceExceptionCases.exceptions15BranchControl","78659400","1147898","77511502","2","3","3","3","2"
"real-exceptions15-branchcontrol-run-30","real-exceptions15-branchcontrol","default","research.OpenSourceExceptionCases.exceptions15BranchControl","73570700","1290699","72280001","2","3","3","3","2"
