run_id,benchmark,search_strategy,method_label,total_elapsed_ns,total_solver_time_ns,engine_time_ns,completed_paths,new_states,state_advanced_events,choice_generators,pc_choice_generators
"real-exceptions3-branchcontrol-run-1","real-exceptions3-branchcontrol","default","research.OpenSourceExceptionCases.exceptions3BranchControl","77100000","1241499","75858501","2","3","3","3","2"
"real-exceptions3-branchcontrol-run-2","real-exceptions3-branchcontrol","default","research.OpenSourceExceptionCases.exceptions3BranchControl","75453400","1227299","74226101","2","3","3","3","2"
"real-exceptions3-branchcontrol-run-3","real-exceptions3-branchcontrol","default","research.OpenSourceExceptionCases.exceptions3BranchControl","75358500","1321400","74037100","2","3","3","3","2"
"real-exceptions3-branchcontrol-run-4","real-exceptions3-branchcontrol","default","research.OpenSourceExceptionCases.exceptions3BranchControl","75832100","1225102","74606998","2","3","3","3","2"
"real-exceptions3-branchcontrol-run-5","real-exceptions3-branchcontrol","default","research.OpenSourceExceptionCases.exceptions3BranchControl","76491000","1699500","74791500","2","3","3","3","2"
"real-exceptions3-branchcontrol-run-6","real-exceptions3-branchcontrol","default","research.OpenSourceExceptionCases.exceptions3BranchControl","80803099","1768001","79035098","2","3","3","3","2"
"real-exceptions3-branchcontrol-run-7","real-exceptions3-branchcontrol","default","research.OpenSourceExceptionCases.exceptions3BranchControl","76034500","1218699","74815801","2","3","3","3","2"
"real-exceptions3-branchcontrol-run-8","real-exceptions3-branchcontrol","default","research.OpenSourceExceptionCases.exceptions3BranchControl","86665200","1362800","85302400","2","3","3","3","2"
"real-exceptions3-branchcontrol-run-9","real-exceptions3-branchcontrol","default","research.OpenSourceExceptionCases.exceptions3BranchControl","72973200","1304601","71668599","2","3","3","3","2"
"real-exceptions3-branchcontrol-run-10","real-exceptions3-branchcontrol","default","research.OpenSourceExceptionCases.exceptions3BranchControl","73885300","1554999","72330301","2","3","3","3","2"
"real-exceptions3-branchcontrol-run-11","real-exceptions3-branchcontrol","default","research.OpenSourceExceptionCases.exceptions3BranchControl","79184299","1520600","77663699","2","3","3","3","2"
"real-exceptions3-branchcontrol-run-12","real-exceptions3-branchcontrol","default","research.OpenSourceExceptionCases.exceptions3BranchControl","74840400","1290300","73550100","2","3","3","3","2"
"real-exceptions3-branchcontrol-run-13","real-exceptions3-branchcontrol","default","research.OpenSourceExceptionCases.exceptions3BranchControl","75459999","1179000","74280999","2","3","3","3","2"
"real-exceptions3-branchcontrol-run-14","real-exceptions3-branchcontrol","default","research.OpenSourceExceptionCases.exceptions3BranchControl","74628900","1297300","73331600","2","3","3","3","2"
"real-exceptions3-branchcontrol-run-15","real-exceptions3-branchcontrol","default","research.OpenSourceExceptionCases.exceptions3BranchControl","73365199","1205300","72159899","2","3","3","3","2"
"real-exceptions3-branchcontrol-run-16","real-exceptions3-branchcontrol","default","research.OpenSourceExceptionCases.exceptions3BranchControl","73213901","1273600","71940301","2","3","3","3","2"
"real-exceptions3-branchcontrol-run-17","real-exceptions3-branchcontrol","default","research.OpenSourceExceptionCases.exceptions3BranchControl","86468200","1296599","85171601","2","3","3","3","2"
"real-exceptions3-branchcontrol-run-18","real-exceptions3-branchcontrol","default","research.OpenSourceExceptionCases.exceptions3BranchControl","77887299","1639700","76247599","2","3","3","3","2"
"real-exceptions3-branchcontrol-run-19","real-exceptions3-branchcontrol","default","research.OpenSourceExceptionCases.exceptions3BranchControl","77847701","1350500","76497201","2","3","3","3","2"
"real-exceptions3-branchcontrol-run-20","real-exceptions3-branchcontrol","default","research.OpenSourceExceptionCases.exceptions3BranchControl","75480200","1335401","74144799","2","3","3","3","2"
"real-exceptions3-branchcontrol-run-21","real-exceptions3-branchcontrol","default","research.OpenSourceExceptionCases.exceptions3BranchControl","72593101","1254701","71338400","2","3","3","3","2"
"real-exceptions3-branchcontrol-run-22","real-exceptions3-branchcontrol","default","research.OpenSourceExceptionCases.exceptions3BranchControl","71678700","1275500","70403200","2","3","3","3","2"
"real-exceptions3-branchcontrol-run-23","real-exceptions3-branchcontrol","default","research.OpenSourceExceptionCases.exceptions3BranchControl","74427600","1194201","73233399","2","3","3","3","2"
"real-exceptions3-branchcontrol-run-24","real-exceptions3-branchcontrol","default","research.OpenSourceExceptionCases.exceptions3BranchControl","87613300","2227000","85386300","2","3","3","3","2"
"real-exceptions3-branchcontrol-run-25","real-exceptions3-branchcontrol","default","research.OpenSourceExceptionCases.exceptions3BranchControl","73575700","1228799","72346901","2","3","3","3","2"
"real-exceptions3-branchcontrol-run-26","real-exceptions3-branchcontrol","default","research.OpenSourceExceptionCases.exceptions3BranchControl","73547000","1286701","72260299","2","3","3","3","2"
"real-exceptions3-branchcontrol-run-27","real-exceptions3-branchcontrol","default","research.OpenSourceExceptionCases.exceptions3BranchControl","75426600","1220301","74206299","2","3","3","3","2"
"real-exceptions3-branchcontrol-run-28","real-exceptions3-branchcontrol","default","research.OpenSourceExceptionCases.exceptions3BranchControl","73823700","1249000","72574700","2","3","3","3","2"
"real-exceptions3-branchcontrol-run-29","real-exceptions3-branchcontrol","default","research.OpenSourceExceptionCases.exceptions3BranchControl","72036601","1358600","70678001","2","3","3","3","2"
"real-exceptions3-branchcontrol-run-30","real-exceptions3-branchcontrol","default","research.OpenSourceExceptionCases.exceptions3BranchControl","78173499","1701601","76471898","2","3","3","3","2"
