run_id,benchmark,search_strategy,method_label,total_elapsed_ns,total_solver_time_ns,engine_time_ns,completed_paths,new_states,state_advanced_events,choice_generators,pc_choice_generators
"real-exceptions18-realstyle-run-1","real-exceptions18-realstyle","default","research.OpenSourceExceptionCases.exceptions18RealStyle","71543200","1178000","70365200","2","3","3","3","2"
"real-exceptions18-realstyle-run-2","real-exceptions18-realstyle","default","research.OpenSourceExceptionCases.exceptions18RealStyle","75586700","1433700","74153000","2","3","3","3","2"
"real-exceptions18-realstyle-run-3","real-exceptions18-realstyle","default","research.OpenSourceExceptionCases.exceptions18RealStyle","76083400","1284500","74798900","2","3","3","3","2"
"real-exceptions18-realstyle-run-4","real-exceptions18-realstyle","default","research.OpenSourceExceptionCases.exceptions18RealStyle","82191301","1318300","80873001","2","3","3","3","2"
"real-exceptions18-realstyle-run-5","real-exceptions18-realstyle","default","research.OpenSourceExceptionCases.exceptions18RealStyle","71260700","1083200","70177500","2","3","3","3","2"
"real-exceptions18-realstyle-run-6","real-exceptions18-realstyle","default","research.OpenSourceExceptionCases.exceptions18RealStyle","77216600","1101600","76115000","2","3","3","3","2"
"real-exceptions18-realstyle-run-7","real-exceptions18-realstyle","default","research.OpenSourceExceptionCases.exceptions18RealStyle","70261199","1339101","68922098","2","3","3","3","2"
"real-exceptions18-realstyle-run-8","real-exceptions18-realstyle","default","research.OpenSourceExceptionCases.exceptions18RealStyle","77056100","3046400","74009700","2","3","3","3","2"
"real-exceptions18-realstyle-run-9","real-exceptions18-realstyle","default","research.OpenSourceExceptionCases.exceptions18RealStyle","72221999","1084801","71137198","2","3","3","3","2"
"real-exceptions18-realstyle-run-10","real-exceptions18-realstyle","default","research.OpenSourceExceptionCases.exceptions18RealStyle","68870800","1059599","67811201","2","3","3","3","2"
"real-exceptions18-realstyle-run-11","real-exceptions18-realstyle","default","research.OpenSourceExceptionCases.exceptions18RealStyle","73987801","1144999","72842802","2","3","3","3","2"
"real-exceptions18-realstyle-run-12","real-exceptions18-realstyle","default","research.OpenSourceExceptionCases.exceptions18RealStyle","70592599","1106599","69486000","2","3","3","3","2"
"real-exceptions18-realstyle-run-13","real-exceptions18-realstyle","default","research.OpenSourceExceptionCases.exceptions18RealStyle","73243901","1221202","72022699","2","3","3","3","2"
"real-exceptions18-realstyle-run-14","real-exceptions18-realstyle","default","research.OpenSourceExceptionCases.exceptions18RealStyle","68236200","1078702","67157498","2","3","3","3","2"
"real-exceptions18-realstyle-run-15","real-exceptions18-realstyle","default","research.OpenSourceExceptionCases.exceptions18RealStyle","71569000","1201300","70367700","2","3","3","3","2"
"real-exceptions18-realstyle-run-16","real-exceptions18-realstyle","default","research.OpenSourceExceptionCases.exceptions18RealStyle","73881400","1113300","72768100","2","3","3","3","2"
"real-exceptions18-realstyle-run-17","real-exceptions18-realstyle","default","research.OpenSourceExceptionCases.exceptions18RealStyle","71034900","1206399","69828501","2","3","3","3","2"
"real-exceptions18-realstyle-run-18","real-exceptions18-realstyle","default","research.OpenSourceExceptionCases.exceptions18RealStyle","78755401","1619101","77136300","2","3","3","3","2"
"real-exceptions18-realstyle-run-19","real-exceptions18-realstyle","default","research.OpenSourceExceptionCases.exceptions18RealStyle","71731901","1131500","70600401","2","3","3","3","2"
"real-exceptions18-realstyle-run-20","real-exceptions18-realstyle","default","research.OpenSourceExceptionCases.exceptions18RealStyle","78303199","1765800","76537399","2","3","3","3","2"
"real-exceptions18-realstyle-run-21","real-exceptions18-realstyle","default","research.OpenSourceExceptionCases.exceptions18RealStyle","70524699","1201700","69322999","2","3","3","3","2"
"real-exceptions18-realstyle-run-22","real-exceptions18-realstyle","default","research.OpenSourceExceptionCases.exceptions18RealStyle","80065700","1418200","78647500","2","3","3","3","2"
"real-exceptions18-realstyle-run-23","real-exceptions18-realstyle","default","research.OpenSourceExceptionCases.exceptions18RealStyle","91444199","1309400","90134799","2","3","3","3","2"
"real-exceptions18-realstyle-run-24","real-exceptions18-realstyle","default","research.OpenSourceExceptionCases.exceptions18RealStyle","75457400","1150800","74306600","2","3","3","3","2"
"real-exceptions18-realstyle-run-25","real-exceptions18-realstyle","default","research.OpenSourceExceptionCases.exceptions18RealStyle","76222100","1343200","74878900","2","3","3","3","2"
"real-exceptions18-realstyle-run-26","real-exceptions18-realstyle","default","research.OpenSourceExceptionCases.exceptions18RealStyle","73270300","1179000","72091300","2","3","3","3","2"
"real-exceptions18-realstyle-run-27","real-exceptions18-realstyle","default","research.OpenSourceExceptionCases.exceptions18RealStyle","73472599","1017799","72454800","2","3","3","3","2"
"real-exceptions18-realstyle-run-28","real-exceptions18-realstyle","default","research.OpenSourceExceptionCases.exceptions18RealStyle","73687700","1288201","72399499","2","3","3","3","2"
"real-exceptions18-realstyle-run-29","real-exceptions18-realstyle","default","research.OpenSourceExceptionCases.exceptions18RealStyle","77037401","1808699","75228702","2","3","3","3","2"
"real-exceptions18-realstyle-run-30","real-exceptions18-realstyle","default","research.OpenSourceExceptionCases.exceptions18RealStyle","75242601","1482500","73760101","2","3","3","3","2"
