run_id,benchmark,search_strategy,method_label,total_elapsed_ns,total_solver_time_ns,engine_time_ns,completed_paths,new_states,state_advanced_events,choice_generators,pc_choice_generators
"real-exceptions15-realstyle-run-1","real-exceptions15-realstyle","default","research.OpenSourceExceptionCases.exceptions15RealStyle","72224800","1463500","70761300","2","3","3","3","2"
"real-exceptions15-realstyle-run-2","real-exceptions15-realstyle","default","research.OpenSourceExceptionCases.exceptions15RealStyle","76258000","1319899","74938101","2","3","3","3","2"
"real-exceptions15-realstyle-run-3","real-exceptions15-realstyle","default","research.OpenSourceExceptionCases.exceptions15RealStyle","74423399","1484800","72938599","2","3","3","3","2"
"real-exceptions15-realstyle-run-4","real-exceptions15-realstyle","default","research.OpenSourceExceptionCases.exceptions15RealStyle","76895600","1189601","75705999","2","3","3","3","2"
"real-exceptions15-realstyle-run-5","real-exceptions15-realstyle","default","research.OpenSourceExceptionCases.exceptions15RealStyle","71843700","1240601","70603099","2","3","3","3","2"
"real-exceptions15-realstyle-run-6","real-exceptions15-realstyle","default","research.OpenSourceExceptionCases.exceptions15RealStyle","69151899","1355699","67796200","2","3","3","3","2"
"real-exceptions15-realstyle-run-7","real-exceptions15-realstyle","default","research.OpenSourceExceptionCases.exceptions15RealStyle","68832401","1075801","67756600","2","3","3","3","2"
"real-exceptions15-realstyle-run-8","real-exceptions15-realstyle","default","research.OpenSourceExceptionCases.exceptions15RealStyle","70964100","1059899","69904201","2","3","3","3","2"
"real-exceptions15-realstyle-run-9","real-exceptions15-realstyle","default","research.OpenSourceExceptionCases.exceptions15RealStyle","69860100","1126400","68733700","2","3","3","3","2"
"real-exceptions15-realstyle-run-10","real-exceptions15-realstyle","default","research.OpenSourceExceptionCases.exceptions15RealStyle","72243299","1159101","71084198","2","3","3","3","2"
"real-exceptions15-realstyle-run-11","real-exceptions15-realstyle","default","research.OpenSourceExceptionCases.exceptions15RealStyle","69447799","1151501","68296298","2","3","3","3","2"
"real-exceptions15-realstyle-run-12","real-exceptions15-realstyle","default","research.OpenSourceExceptionCases.exceptions15RealStyle","68960201","1082900","67877301","2","3","3","3","2"
"real-exceptions15-realstyle-run-13","real-exceptions15-realstyle","default","research.OpenSourceExceptionCases.exceptions15RealStyle","73691800","1163901","72527899","2","3","3","3","2"
"real-exceptions15-realstyle-run-14","real-exceptions15-realstyle","default","research.OpenSourceExceptionCases.exceptions15RealStyle","74266101","1164400","73101701","2","3","3","3","2"
"real-exceptions15-realstyle-run-15","real-exceptions15-realstyle","default","research.OpenSourceExceptionCases.exceptions15RealStyle","71429299","1227502","70201797","2","3","3","3","2"
"real-exceptions15-realstyle-run-16","real-exceptions15-realstyle","default","research.OpenSourceExceptionCases.exceptions15RealStyle","70028099","1014901","69013198","2","3","3","3","2"
"real-exceptions15-realstyle-run-17","real-exceptions15-realstyle","default","research.OpenSourceExceptionCases.exceptions15RealStyle","70882600","1108699","69773901","2","3","3","3","2"
"real-exceptions15-realstyle-run-18","real-exceptions15-realstyle","default","research.OpenSourceExceptionCases.exceptions15RealStyle","73802300","1124000","72678300","2","3","3","3","2"
"real-exceptions15-realstyle-run-19","real-exceptions15-realstyle","default","research.OpenSourceExceptionCases.exceptions15RealStyle","68114199","1214399","66899800","2","3","3","3","2"
"real-exceptions15-realstyle-run-20","real-exceptions15-realstyle","default","research.OpenSourceExceptionCases.exceptions15RealStyle","72170200","1008501","71161699","2","3","3","3","2"
"real-exceptions15-realstyle-run-21","real-exceptions15-realstyle","default","research.OpenSourceExceptionCases.exceptions15RealStyle","71905901","1116401","70789500","2","3","3","3","2"
"real-exceptions15-realstyle-run-22","real-exceptions15-realstyle","default","research.OpenSourceExceptionCases.exceptions15RealStyle","72052401","1317700","70734701","2","3","3","3","2"
"real-exceptions15-realstyle-run-23","real-exceptions15-realstyle","default","research.OpenSourceExceptionCases.exceptions15RealStyle","75670800","1298800","74372000","2","3","3","3","2"
"real-exceptions15-realstyle-run-24","real-exceptions15-realstyle","default","research.OpenSourceExceptionCases.exceptions15RealStyle","77836601","1404799","76431802","2","3","3","3","2"
"real-exceptions15-realstyle-run-25","real-exceptions15-realstyle","default","research.OpenSourceExceptionCases.exceptions15RealStyle","79092399","1348201","77744198","2","3","3","3","2"
"real-exceptions15-realstyle-run-26","real-exceptions15-realstyle","default","research.OpenSourceExceptionCases.exceptions15RealStyle","75834200","1189301","74644899","2","3","3","3","2"
"real-exceptions15-realstyle-run-27","real-exceptions15-realstyle","default","research.OpenSourceExceptionCases.exceptions15RealStyle","72537600","1071499","71466101","2","3","3","3","2"
"real-exceptions15-realstyle-run-28","real-exceptions15-realstyle","default","research.OpenSourceExceptionCases.exceptions15RealStyle","72777700","1140800","71636900","2","3","3","3","2"
"real-exceptions15-realstyle-run-29","real-exceptions15-realstyle","default","research.OpenSourceExceptionCases.exceptions15RealStyle","72910500","1079799","71830701","2","3","3","3","2"
"real-exceptions15-realstyle-run-30","real-exceptions15-realstyle","default","research.OpenSourceExceptionCases.exceptions15RealStyle","72142599","1086200","71056399","2","3","3","3","2"
