run_id,benchmark,search_strategy,method_label,total_elapsed_ns,total_solver_time_ns,engine_time_ns,completed_paths,new_states,state_advanced_events,choice_generators,pc_choice_generators
"real-exceptions13-branchcontrol-run-1","real-exceptions13-branchcontrol","default","research.OpenSourceExceptionCases.exceptions13BranchControl","75736000","1269102","74466898","2","3","3","3","2"
"real-exceptions13-branchcontrol-run-2","real-exceptions13-branchcontrol","default","research.OpenSourceExceptionCases.exceptions13BranchControl","77455201","1300300","76154901","2","3","3","3","2"
"real-exceptions13-branchcontrol-run-3","real-exceptions13-branchcontrol","default","research.OpenSourceExceptionCases.exceptions13BranchControl","73615601","1298501","72317100","2","3","3","3","2"
"real-exceptions13-branchcontrol-run-4","real-exceptions13-branchcontrol","default","research.OpenSourceExceptionCases.exceptions13BranchControl","76453400","1747100","74706300","2","3","3","3","2"
"real-exceptions13-branchcontrol-run-5","real-exceptions13-branchcontrol","default","research.OpenSourceExceptionCases.exceptions13BranchControl","75657600","1550300","74107300","2","3","3","3","2"
"real-exceptions13-branchcontrol-run-6","real-exceptions13-branchcontrol","default","research.OpenSourceExceptionCases.exceptions13BranchControl","75251400","1098401","74152999","2","3","3","3","2"
"real-exceptions13-branchcontrol-run-7","real-exceptions13-branchcontrol","default","research.OpenSourceExceptionCases.exceptions13BranchControl","85951501","1121799","84829702","2","3","3","3","2"
"real-exceptions13-branchcontrol-run-8","real-exceptions13-branchcontrol","default","research.OpenSourceExceptionCases.exceptions13BranchControl","73243500","1100698","72142802","2","3","3","3","2"
"real-exceptions13-branchcontrol-run-9","real-exceptions13-branchcontrol","default","research.OpenSourceExceptionCases.exceptions13BranchControl","76068900","1185200","74883700","2","3","3","3","2"
"real-exceptions13-branchcontrol-run-10","real-exceptions13-branchcontrol","default","research.OpenSourceExceptionCases.exceptions13BranchControl","78076800","2649900","75426900","2","3","3","3","2"
"real-exceptions13-branchcontrol-run-11","real-exceptions13-branchcontrol","default","research.OpenSourceExceptionCases.exceptions13BranchControl","72150300","1190600","70959700","2","3","3","3","2"
"real-exceptions13-branchcontrol-run-12","real-exceptions13-branchcontrol","default","research.OpenSourceExceptionCases.exceptions13BranchControl","82050100","1447699","80602401","2","3","3","3","2"
"real-exceptions13-branchcontrol-run-13","real-exceptions13-branchcontrol","default","research.OpenSourceExceptionCases.exceptions13BranchControl","73644900","1123201","72521699","2","3","3","3","2"
"real-exceptions13-branchcontrol-run-14","real-exceptions13-branchcontrol","default","research.OpenSourceExceptionCases.exceptions13BranchControl","72665500","1227900","71437600","2","3","3","3","2"
"real-exceptions13-branchcontrol-run-15","real-exceptions13-branchcontrol","default","research.OpenSourceExceptionCases.exceptions13BranchControl","77704000","1340801","76363199","2","3","3","3","2"
"real-exceptions13-branchcontrol-run-16","real-exceptions13-branchcontrol","default","research.OpenSourceExceptionCases.exceptions13BranchControl","75350200","1363000","73987200","2","3","3","3","2"
"real-exceptions13-branchcontrol-run-17","real-exceptions13-branchcontrol","default","research.OpenSourceExceptionCases.exceptions13BranchControl","75104499","1185201","73919298","2","3","3","3","2"
"real-exceptions13-branchcontrol-run-18","real-exceptions13-branchcontrol","default","research.OpenSourceExceptionCases.exceptions13BranchControl","74812001","1088500","73723501","2","3","3","3","2"
"real-exceptions13-branchcontrol-run-19","real-exceptions13-branchcontrol","default","research.OpenSourceExceptionCases.exceptions13BranchControl","72904100","1081799","71822301","2","3","3","3","2"
"real-exceptions13-branchcontrol-run-20","real-exceptions13-branchcontrol","default","research.OpenSourceExceptionCases.exceptions13BranchControl","69874099","1101400","68772699","2","3","3","3","2"
"real-exceptions13-branchcontrol-run-21","real-exceptions13-branchcontrol","default","research.OpenSourceExceptionCases.exceptions13BranchControl","75309801","1560201","73749600","2","3","3","3","2"
"real-exceptions13-branchcontrol-run-22","real-exceptions13-branchcontrol","default","research.OpenSourceExceptionCases.exceptions13BranchControl","74208399","1212900","72995499","2","3","3","3","2"
"real-exceptions13-branchcontrol-run-23","real-exceptions13-branchcontrol","default","research.OpenSourceExceptionCases.exceptions13BranchControl","75296700","1400301","73896399","2","3","3","3","2"
"real-exceptions13-branchcontrol-run-24","real-exceptions13-branchcontrol","default","research.OpenSourceExceptionCases.exceptions13BranchControl","70629900","1126700","69503200","2","3","3","3","2"
"real-exceptions13-branchcontrol-run-25","real-exceptions13-branchcontrol","default","research.OpenSourceExceptionCases.exceptions13BranchControl","73089999","1114000","71975999","2","3","3","3","2"
"real-exceptions13-branchcontrol-run-26","real-exceptions13-branchcontrol","default","research.OpenSourceExceptionCases.exceptions13BranchControl","71227400","1110100","70117300","2","3","3","3","2"
"real-exceptions13-branchcontrol-run-27","real-exceptions13-branchcontrol","default","research.OpenSourceExceptionCases.exceptions13BranchControl","71886800","1306000","70580800","2","3","3","3","2"
"real-exceptions13-branchcontrol-run-28","real-exceptions13-branchcontrol","default","research.OpenSourceExceptionCases.exceptions13BranchControl","72934800","1480101","71454699","2","3","3","3","2"
"real-exceptions13-branchcontrol-run-29","real-exceptions13-branchcontrol","default","research.OpenSourceExceptionCases.exceptions13BranchControl","75782800","1320599","74462201","2","3","3","3","2"
"real-exceptions13-branchcontrol-run-30","real-exceptions13-branchcontrol","default","research.OpenSourceExceptionCases.exceptions13BranchControl","72772000","1204300","71567700","2","3","3","3","2"
