run_id,benchmark,search_strategy,method_label,total_elapsed_ns,total_solver_time_ns,engine_time_ns,completed_paths,new_states,state_advanced_events,choice_generators,pc_choice_generators
"real-exceptions2-realstyle-run-1","real-exceptions2-realstyle","default","research.OpenSourceExceptionCases.exceptions2RealStyle","79072800","1649501","77423299","3","5","5","5","4"
"real-exceptions2-realstyle-run-2","real-exceptions2-realstyle","default","research.OpenSourceExceptionCases.exceptions2RealStyle","80755400","1589801","79165599","3","5","5","5","4"
"real-exceptions2-realstyle-run-3","real-exceptions2-realstyle","default","research.OpenSourceExceptionCases.exceptions2RealStyle","81352899","1747302","79605597","3","5","5","5","4"
"real-exceptions2-realstyle-run-4","real-exceptions2-realstyle","default","research.OpenSourceExceptionCases.exceptions2RealStyle","90732999","3384199","87348800","3","5","5","5","4"
"real-exceptions2-realstyle-run-5","real-exceptions2-realstyle","default","research.OpenSourceExceptionCases.exceptions2RealStyle","80758101","1522598","79235503","3","5","5","5","4"
"real-exceptions2-realstyle-run-6","real-exceptions2-realstyle","default","research.OpenSourceExceptionCases.exceptions2RealStyle","75902901","1687300","74215601","3","5","5","5","4"
"real-exceptions2-realstyle-run-7","real-exceptions2-realstyle","default","research.OpenSourceExceptionCases.exceptions2RealStyle","76923200","1571298","75351902","3","5","5","5","4"
"real-exceptions2-realstyle-run-8","real-exceptions2-realstyle","default","research.OpenSourceExceptionCases.exceptions2RealStyle","82947800","1911799","81036001","3","5","5","5","4"
"real-exceptions2-realstyle-run-9","real-exceptions2-realstyle","default","research.OpenSourceExceptionCases.exceptions2RealStyle","76027800","1530100","74497700","3","5","5","5","4"
"real-exceptions2-realstyle-run-10","real-exceptions2-realstyle","default","research.OpenSourceExceptionCases.exceptions2RealStyle","81006100","1844499","79161601","3","5","5","5","4"
"real-exceptions2-realstyle-run-11","real-exceptions2-realstyle","default","research.OpenSourceExceptionCases.exceptions2RealStyle","81213900","1911101","79302799","3","5","5","5","4"
"real-exceptions2-realstyle-run-12","real-exceptions2-realstyle","default","research.OpenSourceExceptionCases.exceptions2RealStyle","82470800","1778000","80692800","3","5","5","5","4"
"real-exceptions2-realstyle-run-13","real-exceptions2-realstyle","default","research.OpenSourceExceptionCases.exceptions2RealStyle","80295000","3617999","76677001","3","5","5","5","4"
"real-exceptions2-realstyle-run-14","real-exceptions2-realstyle","default","research.OpenSourceExceptionCases.exceptions2RealStyle","80837100","1810799","79026301","3","5","5","5","4"
"real-exceptions2-realstyle-run-15","real-exceptions2-realstyle","default","research.OpenSourceExceptionCases.exceptions2RealStyle","80256400","1690501","78565899","3","5","5","5","4"
"real-exceptions2-realstyle-run-16","real-exceptions2-realstyle","default","research.OpenSourceExceptionCases.exceptions2RealStyle","80513199","1699599","78813600","3","5","5","5","4"
"real-exceptions2-realstyle-run-17","real-exceptions2-realstyle","default","research.OpenSourceExceptionCases.exceptions2RealStyle","84388599","1741201","82647398","3","5","5","5","4"
"real-exceptions2-realstyle-run-18","real-exceptions2-realstyle","default","research.OpenSourceExceptionCases.exceptions2RealStyle","90033500","1903200","88130300","3","5","5","5","4"
"real-exceptions2-realstyle-run-19","real-exceptions2-realstyle","default","research.OpenSourceExceptionCases.exceptions2RealStyle","83801900","1917601","81884299","3","5","5","5","4"
"real-exceptions2-realstyle-run-20","real-exceptions2-realstyle","default","research.OpenSourceExceptionCases.exceptions2RealStyle","98061400","1685401","96375999","3","5","5","5","4"
"real-exceptions2-realstyle-run-21","real-exceptions2-realstyle","default","research.OpenSourceExceptionCases.exceptions2RealStyle","88117701","2499700","85618001","3","5","5","5","4"
"real-exceptions2-realstyle-run-22","real-exceptions2-realstyle","default","research.OpenSourceExceptionCases.exceptions2RealStyle","83661100","1703599","81957501","3","5","5","5","4"
"real-exceptions2-realstyle-run-23","real-exceptions2-realstyle","default","research.OpenSourceExceptionCases.exceptions2RealStyle","85431799","4328200","81103599","3","5","5","5","4"
"real-exceptions2-realstyle-run-24","real-exceptions2-realstyle","default","research.OpenSourceExceptionCases.exceptions2RealStyle","84301001","2175500","82125501","3","5","5","5","4"
"real-exceptions2-realstyle-run-25","real-exceptions2-realstyle","default","research.OpenSourceExceptionCases.exceptions2RealStyle","85109399","3235798","81873601","3","5","5","5","4"
"real-exceptions2-realstyle-run-26","real-exceptions2-realstyle","default","research.OpenSourceExceptionCases.exceptions2RealStyle","80750400","1497800","79252600","3","5","5","5","4"
"real-exceptions2-realstyle-run-27","real-exceptions2-realstyle","default","research.OpenSourceExceptionCases.exceptions2RealStyle","86514500","1698501","84815999","3","5","5","5","4"
"real-exceptions2-realstyle-run-28","real-exceptions2-realstyle","default","research.OpenSourceExceptionCases.exceptions2RealStyle","91151500","6092000","85059500","3","5","5","5","4"
"real-exceptions2-realstyle-run-29","real-exceptions2-realstyle","default","research.OpenSourceExceptionCases.exceptions2RealStyle","81930901","3463499","78467402","3","5","5","5","4"
"real-exceptions2-realstyle-run-30","real-exceptions2-realstyle","default","research.OpenSourceExceptionCases.exceptions2RealStyle","77980899","1624401","76356498","3","5","5","5","4"
