run_id,benchmark,search_strategy,method_label,total_elapsed_ns,total_solver_time_ns,engine_time_ns,completed_paths,new_states,state_advanced_events,choice_generators,pc_choice_generators
"real-exceptions8-branchcontrol-run-1","real-exceptions8-branchcontrol","default","research.RealExceptionBenchmarks.exceptions8BranchControl","80519800","5449100","75070700","4","7","7","7","6"
"real-exceptions8-branchcontrol-run-2","real-exceptions8-branchcontrol","default","research.RealExceptionBenchmarks.exceptions8BranchControl","82849900","5334500","77515400","4","7","7","7","6"
"real-exceptions8-branchcontrol-run-3","real-exceptions8-branchcontrol","default","research.RealExceptionBenchmarks.exceptions8BranchControl","75064900","5381601","69683299","4","7","7","7","6"
"real-exceptions8-branchcontrol-run-4","real-exceptions8-branchcontrol","default","research.RealExceptionBenchmarks.exceptions8BranchControl","81704401","6128801","75575600","4","7","7","7","6"
"real-exceptions8-branchcontrol-run-5","real-exceptions8-branchcontrol","default","research.RealExceptionBenchmarks.exceptions8BranchControl","84779899","5526801","79253098","4","7","7","7","6"
"real-exceptions8-branchcontrol-run-6","real-exceptions8-branchcontrol","default","research.RealExceptionBenchmarks.exceptions8BranchControl","82901500","7458801","75442699","4","7","7","7","6"
"real-exceptions8-branchcontrol-run-7","real-exceptions8-branchcontrol","default","research.RealExceptionBenchmarks.exceptions8BranchControl","77894900","5424098","72470802","4","7","7","7","6"
"real-exceptions8-branchcontrol-run-8","real-exceptions8-branchcontrol","default","research.RealExceptionBenchmarks.exceptions8BranchControl","82960300","5221200","77739100","4","7","7","7","6"
"real-exceptions8-branchcontrol-run-9","real-exceptions8-branchcontrol","default","research.RealExceptionBenchmarks.exceptions8BranchControl","77618801","5415499","72203302","4","7","7","7","6"
"real-exceptions8-branchcontrol-run-10","real-exceptions8-branchcontrol","default","research.RealExceptionBenchmarks.exceptions8BranchControl","76066600","5653901","70412699","4","7","7","7","6"
"real-exceptions8-branchcontrol-run-11","real-exceptions8-branchcontrol","default","research.RealExceptionBenchmarks.exceptions8BranchControl","76733300","5253300","71480000","4","7","7","7","6"
"real-exceptions8-branchcontrol-run-12","real-exceptions8-branchcontrol","default","research.RealExceptionBenchmarks.exceptions8BranchControl","74678400","5197300","69481100","4","7","7","7","6"
"real-exceptions8-branchcontrol-run-13","real-exceptions8-branchcontrol","default","research.RealExceptionBenchmarks.exceptions8BranchControl","77040700","5082402","71958298","4","7","7","7","6"
"real-exceptions8-branchcontrol-run-14","real-exceptions8-branchcontrol","default","research.RealExceptionBenchmarks.exceptions8BranchControl","76492500","5489298","71003202","4","7","7","7","6"
"real-exceptions8-branchcontrol-run-15","real-exceptions8-branchcontrol","default","research.RealExceptionBenchmarks.exceptions8BranchControl","75045300","5533301","69511999","4","7","7","7","6"
"real-exceptions8-branchcontrol-run-16","real-exceptions8-branchcontrol","default","research.RealExceptionBenchmarks.exceptions8BranchControl","74760500","5280900","69479600","4","7","7","7","6"
"real-exceptions8-branchcontrol-run-17","real-exceptions8-branchcontrol","default","research.RealExceptionBenchmarks.exceptions8BranchControl","74898601","5353400","69545201","4","7","7","7","6"
"real-exceptions8-branchcontrol-run-18","real-exceptions8-branchcontrol","default","research.RealExceptionBenchmarks.exceptions8BranchControl","91878799","8619600","83259199","4","7","7","7","6"
"real-exceptions8-branchcontrol-run-19","real-exceptions8-branchcontrol","default","research.RealExceptionBenchmarks.exceptions8BranchControl","78598001","5354301","73243700","4","7","7","7","6"
"real-exceptions8-branchcontrol-run-20","real-exceptions8-branchcontrol","default","research.RealExceptionBenchmarks.exceptions8BranchControl","75322001","5267201","70054800","4","7","7","7","6"
"real-exceptions8-branchcontrol-run-21","real-exceptions8-branchcontrol","default","research.RealExceptionBenchmarks.exceptions8BranchControl","79314800","5857799","73457001","4","7","7","7","6"
"real-exceptions8-branchcontrol-run-22","real-exceptions8-branchcontrol","default","research.RealExceptionBenchmarks.exceptions8BranchControl","77415399","5582900","71832499","4","7","7","7","6"
"real-exceptions8-branchcontrol-run-23","real-exceptions8-branchcontrol","default","research.RealExceptionBenchmarks.exceptions8BranchControl","78088900","5410201","72678699","4","7","7","7","6"
"real-exceptions8-branchcontrol-run-24","real-exceptions8-branchcontrol","default","research.RealExceptionBenchmarks.exceptions8BranchControl","75695000","6054300","69640700","4","7","7","7","6"
"real-exceptions8-branchcontrol-run-25","real-exceptions8-branchcontrol","default","research.RealExceptionBenchmarks.exceptions8BranchControl","76196300","5378500","70817800","4","7","7","7","6"
"real-exceptions8-branchcontrol-run-26","real-exceptions8-branchcontrol","default","research.RealExceptionBenchmarks.exceptions8BranchControl","79531400","5622300","73909100","4","7","7","7","6"
"real-exceptions8-branchcontrol-run-27","real-exceptions8-branchcontrol","default","research.RealExceptionBenchmarks.exceptions8BranchControl","74882700","5290200","69592500","4","7","7","7","6"
"real-exceptions8-branchcontrol-run-28","real-exceptions8-branchcontrol","default","research.RealExceptionBenchmarks.exceptions8BranchControl","81754800","6141200","75613600","4","7","7","7","6"
"real-exceptions8-branchcontrol-run-29","real-exceptions8-branchcontrol","default","research.RealExceptionBenchmarks.exceptions8BranchControl","75568701","5424701","70144000","4","7","7","7","6"
"real-exceptions8-branchcontrol-run-30","real-exceptions8-branchcontrol","default","research.RealExceptionBenchmarks.exceptions8BranchControl","88781200","5567600","83213600","4","7","7","7","6"
