run_id,benchmark,search_strategy,method_label,path_index,status,state_id,depth,constraint_count,solver_time_ns,sat,has_exception,has_loop,has_division,has_nested_branch,has_dispatch,pc
"real-exceptions1-realstyle-run-1","real-exceptions1-realstyle","default","research.OpenSourceExceptionCases.exceptions1RealStyle","1","END","1","-1","1","892599","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT == CONST_3"
"real-exceptions1-realstyle-run-1","real-exceptions1-realstyle","default","research.OpenSourceExceptionCases.exceptions1RealStyle","2","END","3","-1","2","318499","true","true","false","false","true","false","constraint # = 2 selector_1_SYMINT == CONST_2 && selector_1_SYMINT != CONST_3"
"real-exceptions1-realstyle-run-1","real-exceptions1-realstyle","default","research.OpenSourceExceptionCases.exceptions1RealStyle","3","END","4","-1","2","361101","true","true","false","false","true","false","constraint # = 2 selector_1_SYMINT != CONST_2 && selector_1_SYMINT != CONST_3"
"real-exceptions1-realstyle-run-2","real-exceptions1-realstyle","default","research.OpenSourceExceptionCases.exceptions1RealStyle","1","END","1","-1","1","887400","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT == CONST_3"
"real-exceptions1-realstyle-run-2","real-exceptions1-realstyle","default","research.OpenSourceExceptionCases.exceptions1RealStyle","2","END","3","-1","2","283901","true","true","false","false","true","false","constraint # = 2 selector_1_SYMINT == CONST_2 && selector_1_SYMINT != CONST_3"
"real-exceptions1-realstyle-run-2","real-exceptions1-realstyle","default","research.OpenSourceExceptionCases.exceptions1RealStyle","3","END","4","-1","2","819000","true","true","false","false","true","false","constraint # = 2 selector_1_SYMINT != CONST_2 && selector_1_SYMINT != CONST_3"
"real-exceptions1-realstyle-run-3","real-exceptions1-realstyle","default","research.OpenSourceExceptionCases.exceptions1RealStyle","1","END","1","-1","1","1091501","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT == CONST_3"
"real-exceptions1-realstyle-run-3","real-exceptions1-realstyle","default","research.OpenSourceExceptionCases.exceptions1RealStyle","2","END","3","-1","2","333200","true","true","false","false","true","false","constraint # = 2 selector_1_SYMINT == CONST_2 && selector_1_SYMINT != CONST_3"
"real-exceptions1-realstyle-run-3","real-exceptions1-realstyle","default","research.OpenSourceExceptionCases.exceptions1RealStyle","3","END","4","-1","2","602101","true","true","false","false","true","false","constraint # = 2 selector_1_SYMINT != CONST_2 && selector_1_SYMINT != CONST_3"
"real-exceptions1-realstyle-run-4","real-exceptions1-realstyle","default","research.OpenSourceExceptionCases.exceptions1RealStyle","1","END","1","-1","1","895500","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT == CONST_3"
"real-exceptions1-realstyle-run-4","real-exceptions1-realstyle","default","research.OpenSourceExceptionCases.exceptions1RealStyle","2","END","3","-1","2","313800","true","true","false","false","true","false","constraint # = 2 selector_1_SYMINT == CONST_2 && selector_1_SYMINT != CONST_3"
"real-exceptions1-realstyle-run-4","real-exceptions1-realstyle","default","research.OpenSourceExceptionCases.exceptions1RealStyle","3","END","4","-1","2","2086001","true","true","false","false","true","false","constraint # = 2 selector_1_SYMINT != CONST_2 && selector_1_SYMINT != CONST_3"
"real-exceptions1-realstyle-run-5","real-exceptions1-realstyle","default","research.OpenSourceExceptionCases.exceptions1RealStyle","1","END","1","-1","1","949300","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT == CONST_3"
"real-exceptions1-realstyle-run-5","real-exceptions1-realstyle","default","research.OpenSourceExceptionCases.exceptions1RealStyle","2","END","3","-1","2","297700","true","true","false","false","true","false","constraint # = 2 selector_1_SYMINT == CONST_2 && selector_1_SYMINT != CONST_3"
"real-exceptions1-realstyle-run-5","real-exceptions1-realstyle","default","research.OpenSourceExceptionCases.exceptions1RealStyle","3","END","4","-1","2","504200","true","true","false","false","true","false","constraint # = 2 selector_1_SYMINT != CONST_2 && selector_1_SYMINT != CONST_3"
"real-exceptions1-realstyle-run-6","real-exceptions1-realstyle","default","research.OpenSourceExceptionCases.exceptions1RealStyle","1","END","1","-1","1","1128100","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT == CONST_3"
"real-exceptions1-realstyle-run-6","real-exceptions1-realstyle","default","research.OpenSourceExceptionCases.exceptions1RealStyle","2","END","3","-1","2","356300","true","true","false","false","true","false","constraint # = 2 selector_1_SYMINT == CONST_2 && selector_1_SYMINT != CONST_3"
"real-exceptions1-realstyle-run-6","real-exceptions1-realstyle","default","research.OpenSourceExceptionCases.exceptions1RealStyle","3","END","4","-1","2","379299","true","true","false","false","true","false","constraint # = 2 selector_1_SYMINT != CONST_2 && selector_1_SYMINT != CONST_3"
"real-exceptions1-realstyle-run-7","real-exceptions1-realstyle","default","research.OpenSourceExceptionCases.exceptions1RealStyle","1","END","1","-1","1","848600","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT == CONST_3"
"real-exceptions1-realstyle-run-7","real-exceptions1-realstyle","default","research.OpenSourceExceptionCases.exceptions1RealStyle","2","END","3","-1","2","327101","true","true","false","false","true","false","constraint # = 2 selector_1_SYMINT == CONST_2 && selector_1_SYMINT != CONST_3"
"real-exceptions1-realstyle-run-7","real-exceptions1-realstyle","default","research.OpenSourceExceptionCases.exceptions1RealStyle","3","END","4","-1","2","2138700","true","true","false","false","true","false","constraint # = 2 selector_1_SYMINT != CONST_2 && selector_1_SYMINT != CONST_3"
"real-exceptions1-realstyle-run-8","real-exceptions1-realstyle","default","research.OpenSourceExceptionCases.exceptions1RealStyle","1","END","1","-1","1","887599","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT == CONST_3"
"real-exceptions1-realstyle-run-8","real-exceptions1-realstyle","default","research.OpenSourceExceptionCases.exceptions1RealStyle","2","END","3","-1","2","301801","true","true","false","false","true","false","constraint # = 2 selector_1_SYMINT == CONST_2 && selector_1_SYMINT != CONST_3"
"real-exceptions1-realstyle-run-8","real-exceptions1-realstyle","default","research.OpenSourceExceptionCases.exceptions1RealStyle","3","END","4","-1","2","2126600","true","true","false","false","true","false","constraint # = 2 selector_1_SYMINT != CONST_2 && selector_1_SYMINT != CONST_3"
"real-exceptions1-realstyle-run-9","real-exceptions1-realstyle","default","research.OpenSourceExceptionCases.exceptions1RealStyle","1","END","1","-1","1","1907501","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT == CONST_3"
"real-exceptions1-realstyle-run-9","real-exceptions1-realstyle","default","research.OpenSourceExceptionCases.exceptions1RealStyle","2","END","3","-1","2","261801","true","true","false","false","true","false","constraint # = 2 selector_1_SYMINT == CONST_2 && selector_1_SYMINT != CONST_3"
"real-exceptions1-realstyle-run-9","real-exceptions1-realstyle","default","research.OpenSourceExceptionCases.exceptions1RealStyle","3","END","4","-1","2","2131500","true","true","false","false","true","false","constraint # = 2 selector_1_SYMINT != CONST_2 && selector_1_SYMINT != CONST_3"
"real-exceptions1-realstyle-run-10","real-exceptions1-realstyle","default","research.OpenSourceExceptionCases.exceptions1RealStyle","1","END","1","-1","1","890000","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT == CONST_3"
"real-exceptions1-realstyle-run-10","real-exceptions1-realstyle","default","research.OpenSourceExceptionCases.exceptions1RealStyle","2","END","3","-1","2","327700","true","true","false","false","true","false","constraint # = 2 selector_1_SYMINT == CONST_2 && selector_1_SYMINT != CONST_3"
"real-exceptions1-realstyle-run-10","real-exceptions1-realstyle","default","research.OpenSourceExceptionCases.exceptions1RealStyle","3","END","4","-1","2","2378400","true","true","false","false","true","false","constraint # = 2 selector_1_SYMINT != CONST_2 && selector_1_SYMINT != CONST_3"
"real-exceptions1-realstyle-run-11","real-exceptions1-realstyle","default","research.OpenSourceExceptionCases.exceptions1RealStyle","1","END","1","-1","1","945800","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT == CONST_3"
