run_id,benchmark,search_strategy,method_label,total_elapsed_ns,total_solver_time_ns,engine_time_ns,completed_paths,new_states,state_advanced_events,choice_generators,pc_choice_generators
"real-exceptions9-branchcontrol-run-1","real-exceptions9-branchcontrol","default","research.OpenSourceExceptionCases.exceptions9BranchControl","78236401","1155200","77081201","2","3","3","3","2"
"real-exceptions9-branchcontrol-run-2","real-exceptions9-branchcontrol","default","research.OpenSourceExceptionCases.exceptions9BranchControl","80002899","1223601","78779298","2","3","3","3","2"
"real-exceptions9-branchcontrol-run-3","real-exceptions9-branchcontrol","default","research.OpenSourceExceptionCases.exceptions9BranchControl","76399100","1271100","75128000","2","3","3","3","2"
"real-exceptions9-branchcontrol-run-4","real-exceptions9-branchcontrol","default","research.OpenSourceExceptionCases.exceptions9BranchControl","74990000","1280799","73709201","2","3","3","3","2"
"real-exceptions9-branchcontrol-run-5","real-exceptions9-branchcontrol","default","research.OpenSourceExceptionCases.exceptions9BranchControl","73541500","1370999","72170501","2","3","3","3","2"
"real-exceptions9-branchcontrol-run-6","real-exceptions9-branchcontrol","default","research.OpenSourceExceptionCases.exceptions9BranchControl","77811600","1202700","76608900","2","3","3","3","2"
"real-exceptions9-branchcontrol-run-7","real-exceptions9-branchcontrol","default","research.OpenSourceExceptionCases.exceptions9BranchControl","74537900","1086301","73451599","2","3","3","3","2"
"real-exceptions9-branchcontrol-run-8","real-exceptions9-branchcontrol","default","research.OpenSourceExceptionCases.exceptions9BranchControl","79658501","1389700","78268801","2","3","3","3","2"
"real-exceptions9-branchcontrol-run-9","real-exceptions9-branchcontrol","default","research.OpenSourceExceptionCases.exceptions9BranchControl","74958600","1252000","73706600","2","3","3","3","2"
"real-exceptions9-branchcontrol-run-10","real-exceptions9-branchcontrol","default","research.OpenSourceExceptionCases.exceptions9BranchControl","75675401","1321001","74354400","2","3","3","3","2"
"real-exceptions9-branchcontrol-run-11","real-exceptions9-branchcontrol","default","research.OpenSourceExceptionCases.exceptions9BranchControl","73446100","1095001","72351099","2","3","3","3","2"
"real-exceptions9-branchcontrol-run-12","real-exceptions9-branchcontrol","default","research.OpenSourceExceptionCases.exceptions9BranchControl","76364000","1192698","75171302","2","3","3","3","2"
"real-exceptions9-branchcontrol-run-13","real-exceptions9-branchcontrol","default","research.OpenSourceExceptionCases.exceptions9BranchControl","77591801","1246701","76345100","2","3","3","3","2"
"real-exceptions9-branchcontrol-run-14","real-exceptions9-branchcontrol","default","research.OpenSourceExceptionCases.exceptions9BranchControl","75307399","1209500","74097899","2","3","3","3","2"
"real-exceptions9-branchcontrol-run-15","real-exceptions9-branchcontrol","default","research.OpenSourceExceptionCases.exceptions9BranchControl","80069000","1709800","78359200","2","3","3","3","2"
"real-exceptions9-branchcontrol-run-16","real-exceptions9-branchcontrol","default","research.OpenSourceExceptionCases.exceptions9BranchControl","84781201","2759300","82021901","2","3","3","3","2"
"real-exceptions9-branchcontrol-run-17","real-exceptions9-branchcontrol","default","research.OpenSourceExceptionCases.exceptions9BranchControl","78857900","1437900","77420000","2","3","3","3","2"
"real-exceptions9-branchcontrol-run-18","real-exceptions9-branchcontrol","default","research.OpenSourceExceptionCases.exceptions9BranchControl","91673000","1760200","89912800","2","3","3","3","2"
"real-exceptions9-branchcontrol-run-19","real-exceptions9-branchcontrol","default","research.OpenSourceExceptionCases.exceptions9BranchControl","76344199","1128900","75215299","2","3","3","3","2"
"real-exceptions9-branchcontrol-run-20","real-exceptions9-branchcontrol","default","research.OpenSourceExceptionCases.exceptions9BranchControl","76279900","1173500","75106400","2","3","3","3","2"
"real-exceptions9-branchcontrol-run-21","real-exceptions9-branchcontrol","default","research.OpenSourceExceptionCases.exceptions9BranchControl","72523099","1314200","71208899","2","3","3","3","2"
"real-exceptions9-branchcontrol-run-22","real-exceptions9-branchcontrol","default","research.OpenSourceExceptionCases.exceptions9BranchControl","78714900","1295101","77419799","2","3","3","3","2"
"real-exceptions9-branchcontrol-run-23","real-exceptions9-branchcontrol","default","research.OpenSourceExceptionCases.exceptions9BranchControl","73479600","1116200","72363400","2","3","3","3","2"
"real-exceptions9-branchcontrol-run-24","real-exceptions9-branchcontrol","default","research.OpenSourceExceptionCases.exceptions9BranchControl","76153700","1324702","74828998","2","3","3","3","2"
"real-exceptions9-branchcontrol-run-25","real-exceptions9-branchcontrol","default","research.OpenSourceExceptionCases.exceptions9BranchControl","79134600","1219801","77914799","2","3","3","3","2"
"real-exceptions9-branchcontrol-run-26","real-exceptions9-branchcontrol","default","research.OpenSourceExceptionCases.exceptions9BranchControl","75971700","1618899","74352801","2","3","3","3","2"
"real-exceptions9-branchcontrol-run-27","real-exceptions9-branchcontrol","default","research.OpenSourceExceptionCases.exceptions9BranchControl","76740000","1215900","75524100","2","3","3","3","2"
"real-exceptions9-branchcontrol-run-28","real-exceptions9-branchcontrol","default","research.OpenSourceExceptionCases.exceptions9BranchControl","81960901","2110500","79850401","2","3","3","3","2"
"real-exceptions9-branchcontrol-run-29","real-exceptions9-branchcontrol","default","research.OpenSourceExceptionCases.exceptions9BranchControl","74524100","1583000","72941100","2","3","3","3","2"
"real-exceptions9-branchcontrol-run-30","real-exceptions9-branchcontrol","default","research.OpenSourceExceptionCases.exceptions9BranchControl","74075000","1276200","72798800","2","3","3","3","2"
