run_id,benchmark,search_strategy,method_label,path_index,status,state_id,depth,constraint_count,solver_time_ns,sat,has_exception,has_loop,has_division,has_nested_branch,has_dispatch,pc
"real-exceptions14-branchcontrol-run-1","real-exceptions14-branchcontrol","default","research.OpenSourceExceptionCases.exceptions14BranchControl","1","END","1","-1","1","840400","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT == CONST_1"
"real-exceptions14-branchcontrol-run-1","real-exceptions14-branchcontrol","default","research.OpenSourceExceptionCases.exceptions14BranchControl","2","END","2","-1","1","253500","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT != CONST_1"
"real-exceptions14-branchcontrol-run-2","real-exceptions14-branchcontrol","default","research.OpenSourceExceptionCases.exceptions14BranchControl","1","END","1","-1","1","814599","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT == CONST_1"
"real-exceptions14-branchcontrol-run-2","real-exceptions14-branchcontrol","default","research.OpenSourceExceptionCases.exceptions14BranchControl","2","END","2","-1","1","287400","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT != CONST_1"
"real-exceptions14-branchcontrol-run-3","real-exceptions14-branchcontrol","default","research.OpenSourceExceptionCases.exceptions14BranchControl","1","END","1","-1","1","909700","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT == CONST_1"
"real-exceptions14-branchcontrol-run-3","real-exceptions14-branchcontrol","default","research.OpenSourceExceptionCases.exceptions14BranchControl","2","END","2","-1","1","275100","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT != CONST_1"
"real-exceptions14-branchcontrol-run-4","real-exceptions14-branchcontrol","default","research.OpenSourceExceptionCases.exceptions14BranchControl","1","END","1","-1","1","1647899","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT == CONST_1"
"real-exceptions14-branchcontrol-run-4","real-exceptions14-branchcontrol","default","research.OpenSourceExceptionCases.exceptions14BranchControl","2","END","2","-1","1","326800","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT != CONST_1"
"real-exceptions14-branchcontrol-run-5","real-exceptions14-branchcontrol","default","research.OpenSourceExceptionCases.exceptions14BranchControl","1","END","1","-1","1","861999","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT == CONST_1"
"real-exceptions14-branchcontrol-run-5","real-exceptions14-branchcontrol","default","research.OpenSourceExceptionCases.exceptions14BranchControl","2","END","2","-1","1","265299","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT != CONST_1"
"real-exceptions14-branchcontrol-run-6","real-exceptions14-branchcontrol","default","research.OpenSourceExceptionCases.exceptions14BranchControl","1","END","1","-1","1","1725400","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT == CONST_1"
"real-exceptions14-branchcontrol-run-6","real-exceptions14-branchcontrol","default","research.OpenSourceExceptionCases.exceptions14BranchControl","2","END","2","-1","1","599601","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT != CONST_1"
"real-exceptions14-branchcontrol-run-7","real-exceptions14-branchcontrol","default","research.OpenSourceExceptionCases.exceptions14BranchControl","1","END","1","-1","1","1083600","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT == CONST_1"
"real-exceptions14-branchcontrol-run-7","real-exceptions14-branchcontrol","default","research.OpenSourceExceptionCases.exceptions14BranchControl","2","END","2","-1","1","290101","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT != CONST_1"
"real-exceptions14-branchcontrol-run-8","real-exceptions14-branchcontrol","default","research.OpenSourceExceptionCases.exceptions14BranchControl","1","END","1","-1","1","1029701","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT == CONST_1"
"real-exceptions14-branchcontrol-run-8","real-exceptions14-branchcontrol","default","research.OpenSourceExceptionCases.exceptions14BranchControl","2","END","2","-1","1","292701","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT != CONST_1"
"real-exceptions14-branchcontrol-run-9","real-exceptions14-branchcontrol","default","research.OpenSourceExceptionCases.exceptions14BranchControl","1","END","1","-1","1","877701","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT == CONST_1"
"real-exceptions14-branchcontrol-run-9","real-exceptions14-branchcontrol","default","research.OpenSourceExceptionCases.exceptions14BranchControl","2","END","2","-1","1","312200","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT != CONST_1"
"real-exceptions14-branchcontrol-run-10","real-exceptions14-branchcontrol","default","research.OpenSourceExceptionCases.exceptions14BranchControl","1","END","1","-1","1","894700","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT == CONST_1"
"real-exceptions14-branchcontrol-run-10","real-exceptions14-branchcontrol","default","research.OpenSourceExceptionCases.exceptions14BranchControl","2","END","2","-1","1","302001","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT != CONST_1"
"real-exceptions14-branchcontrol-run-11","real-exceptions14-branchcontrol","default","research.OpenSourceExceptionCases.exceptions14BranchControl","1","END","1","-1","1","857800","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT == CONST_1"
"real-exceptions14-branchcontrol-run-11","real-exceptions14-branchcontrol","default","research.OpenSourceExceptionCases.exceptions14BranchControl","2","END","2","-1","1","254500","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT != CONST_1"
"real-exceptions14-branchcontrol-run-12","real-exceptions14-branchcontrol","default","research.OpenSourceExceptionCases.exceptions14BranchControl","1","END","1","-1","1","908200","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT == CONST_1"
"real-exceptions14-branchcontrol-run-12","real-exceptions14-branchcontrol","default","research.OpenSourceExceptionCases.exceptions14BranchControl","2","END","2","-1","1","312001","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT != CONST_1"
"real-exceptions14-branchcontrol-run-13","real-exceptions14-branchcontrol","default","research.OpenSourceExceptionCases.exceptions14BranchControl","1","END","1","-1","1","867001","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT == CONST_1"
"real-exceptions14-branchcontrol-run-13","real-exceptions14-branchcontrol","default","research.OpenSourceExceptionCases.exceptions14BranchControl","2","END","2","-1","1","261600","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT != CONST_1"
"real-exceptions14-branchcontrol-run-14","real-exceptions14-branchcontrol","default","research.OpenSourceExceptionCases.exceptions14BranchControl","1","END","1","-1","1","1463500","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT == CONST_1"
"real-exceptions14-branchcontrol-run-14","real-exceptions14-branchcontrol","default","research.OpenSourceExceptionCases.exceptions14BranchControl","2","END","2","-1","1","320000","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT != CONST_1"
"real-exceptions14-branchcontrol-run-15","real-exceptions14-branchcontrol","default","research.OpenSourceExceptionCases.exceptions14BranchControl","1","END","1","-1","1","921000","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT == CONST_1"
"real-exceptions14-branchcontrol-run-15","real-exceptions14-branchcontrol","default","research.OpenSourceExceptionCases.exceptions14BranchControl","2","END","2","-1","1","315799","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT != CONST_1"
"real-exceptions14-branchcontrol-run-16","real-exceptions14-branchcontrol","default","research.OpenSourceExceptionCases.exceptions14BranchControl","1","END","1","-1","1","1120600","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT == CONST_1"
"real-exceptions14-branchcontrol-run-16","real-exceptions14-branchcontrol","default","research.OpenSourceExceptionCases.exceptions14BranchControl","2","END","2","-1","1","257100","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT != CONST_1"
"real-exceptions14-branchcontrol-run-17","real-exceptions14-branchcontrol","default","research.OpenSourceExceptionCases.exceptions14BranchControl","1","END","1","-1","1","848500","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT == CONST_1"
"real-exceptions14-branchcontrol-run-17","real-exceptions14-branchcontrol","default","research.OpenSourceExceptionCases.exceptions14BranchControl","2","END","2","-1","1","275599","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT != CONST_1"
"real-exceptions14-branchcontrol-run-18","real-exceptions14-branchcontrol","default","research.OpenSourceExceptionCases.exceptions14BranchControl","1","END","1","-1","1","893700","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT == CONST_1"
"real-exceptions14-branchcontrol-run-18","real-exceptions14-branchcontrol","default","research.OpenSourceExceptionCases.exceptions14BranchControl","2","END","2","-1","1","273500","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT != CONST_1"
"real-exceptions14-branchcontrol-run-19","real-exceptions14-branchcontrol","default","research.OpenSourceExceptionCases.exceptions14BranchControl","1","END","1","-1","1","879800","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT == CONST_1"
"real-exceptions14-branchcontrol-run-19","real-exceptions14-branchcontrol","default","research.OpenSourceExceptionCases.exceptions14BranchControl","2","END","2","-1","1","289899","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT != CONST_1"
"real-exceptions14-branchcontrol-run-20","real-exceptions14-branchcontrol","default","research.OpenSourceExceptionCases.exceptions14BranchControl","1","END","1","-1","1","888899","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT == CONST_1"
"real-exceptions14-branchcontrol-run-20","real-exceptions14-branchcontrol","default","research.OpenSourceExceptionCases.exceptions14BranchControl","2","END","2","-1","1","266400","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT != CONST_1"
