run_id,benchmark,search_strategy,method_label,total_elapsed_ns,total_solver_time_ns,engine_time_ns,completed_paths,new_states,state_advanced_events,choice_generators,pc_choice_generators
"real-exceptions6-realstyle-run-1","real-exceptions6-realstyle","default","research.OpenSourceExceptionCases.exceptions6RealStyle","74968300","1200600","73767700","2","3","3","3","2"
"real-exceptions6-realstyle-run-2","real-exceptions6-realstyle","default","research.OpenSourceExceptionCases.exceptions6RealStyle","73986499","1264200","72722299","2","3","3","3","2"
"real-exceptions6-realstyle-run-3","real-exceptions6-realstyle","default","research.OpenSourceExceptionCases.exceptions6RealStyle","71095599","1198001","69897598","2","3","3","3","2"
"real-exceptions6-realstyle-run-4","real-exceptions6-realstyle","default","research.OpenSourceExceptionCases.exceptions6RealStyle","70368600","1403301","68965299","2","3","3","3","2"
"real-exceptions6-realstyle-run-5","real-exceptions6-realstyle","default","research.OpenSourceExceptionCases.exceptions6RealStyle","68567299","1060200","67507099","2","3","3","3","2"
"real-exceptions6-realstyle-run-6","real-exceptions6-realstyle","default","research.OpenSourceExceptionCases.exceptions6RealStyle","71823301","1260301","70563000","2","3","3","3","2"
"real-exceptions6-realstyle-run-7","real-exceptions6-realstyle","default","research.OpenSourceExceptionCases.exceptions6RealStyle","75318800","1253000","74065800","2","3","3","3","2"
"real-exceptions6-realstyle-run-8","real-exceptions6-realstyle","default","research.OpenSourceExceptionCases.exceptions6RealStyle","77019199","1259900","75759299","2","3","3","3","2"
"real-exceptions6-realstyle-run-9","real-exceptions6-realstyle","default","research.OpenSourceExceptionCases.exceptions6RealStyle","77603099","1265901","76337198","2","3","3","3","2"
"real-exceptions6-realstyle-run-10","real-exceptions6-realstyle","default","research.OpenSourceExceptionCases.exceptions6RealStyle","68600500","1232101","67368399","2","3","3","3","2"
"real-exceptions6-realstyle-run-11","real-exceptions6-realstyle","default","research.OpenSourceExceptionCases.exceptions6RealStyle","70756100","1145701","69610399","2","3","3","3","2"
"real-exceptions6-realstyle-run-12","real-exceptions6-realstyle","default","research.OpenSourceExceptionCases.exceptions6RealStyle","71857100","1135801","70721299","2","3","3","3","2"
"real-exceptions6-realstyle-run-13","real-exceptions6-realstyle","default","research.OpenSourceExceptionCases.exceptions6RealStyle","80737100","1771400","78965700","2","3","3","3","2"
"real-exceptions6-realstyle-run-14","real-exceptions6-realstyle","default","research.OpenSourceExceptionCases.exceptions6RealStyle","72215100","1233501","70981599","2","3","3","3","2"
"real-exceptions6-realstyle-run-15","real-exceptions6-realstyle","default","research.OpenSourceExceptionCases.exceptions6RealStyle","74416700","1356500","73060200","2","3","3","3","2"
"real-exceptions6-realstyle-run-16","real-exceptions6-realstyle","default","research.OpenSourceExceptionCases.exceptions6RealStyle","74557899","1326799","73231100","2","3","3","3","2"
"real-exceptions6-realstyle-run-17","real-exceptions6-realstyle","default","research.OpenSourceExceptionCases.exceptions6RealStyle","68571300","1021900","67549400","2","3","3","3","2"
"real-exceptions6-realstyle-run-18","real-exceptions6-realstyle","default","research.OpenSourceExceptionCases.exceptions6RealStyle","71552900","1301900","70251000","2","3","3","3","2"
"real-exceptions6-realstyle-run-19","real-exceptions6-realstyle","default","research.OpenSourceExceptionCases.exceptions6RealStyle","77214399","1216700","75997699","2","3","3","3","2"
"real-exceptions6-realstyle-run-20","real-exceptions6-realstyle","default","research.OpenSourceExceptionCases.exceptions6RealStyle","85962601","1423798","84538803","2","3","3","3","2"
"real-exceptions6-realstyle-run-21","real-exceptions6-realstyle","default","research.OpenSourceExceptionCases.exceptions6RealStyle","76143300","1303200","74840100","2","3","3","3","2"
"real-exceptions6-realstyle-run-22","real-exceptions6-realstyle","default","research.OpenSourceExceptionCases.exceptions6RealStyle","76906001","1551900","75354101","2","3","3","3","2"
"real-exceptions6-realstyle-run-23","real-exceptions6-realstyle","default","research.OpenSourceExceptionCases.exceptions6RealStyle","74799200","1209900","73589300","2","3","3","3","2"
"real-exceptions6-realstyle-run-24","real-exceptions6-realstyle","default","research.OpenSourceExceptionCases.exceptions6RealStyle","75106400","1195098","73911302","2","3","3","3","2"
"real-exceptions6-realstyle-run-25","real-exceptions6-realstyle","default","research.OpenSourceExceptionCases.exceptions6RealStyle","77341900","1336100","76005800","2","3","3","3","2"
"real-exceptions6-realstyle-run-26","real-exceptions6-realstyle","default","research.OpenSourceExceptionCases.exceptions6RealStyle","75504000","1234099","74269901","2","3","3","3","2"
"real-exceptions6-realstyle-run-27","real-exceptions6-realstyle","default","research.OpenSourceExceptionCases.exceptions6RealStyle","77285900","1598400","75687500","2","3","3","3","2"
"real-exceptions6-realstyle-run-28","real-exceptions6-realstyle","default","research.OpenSourceExceptionCases.exceptions6RealStyle","75683700","1507301","74176399","2","3","3","3","2"
"real-exceptions6-realstyle-run-29","real-exceptions6-realstyle","default","research.OpenSourceExceptionCases.exceptions6RealStyle","75654199","1189400","74464799","2","3","3","3","2"
"real-exceptions6-realstyle-run-30","real-exceptions6-realstyle","default","research.OpenSourceExceptionCases.exceptions6RealStyle","83102300","1188300","81914000","2","3","3","3","2"
