run_id,benchmark,search_strategy,method_label,total_elapsed_ns,total_solver_time_ns,engine_time_ns,completed_paths,new_states,state_advanced_events,choice_generators,pc_choice_generators
"real-exceptions14-branchcontrol-run-1","real-exceptions14-branchcontrol","default","research.OpenSourceExceptionCases.exceptions14BranchControl","71481800","1093900","70387900","2","3","3","3","2"
"real-exceptions14-branchcontrol-run-2","real-exceptions14-branchcontrol","default","research.OpenSourceExceptionCases.exceptions14BranchControl","69225900","1101999","68123901","2","3","3","3","2"
"real-exceptions14-branchcontrol-run-3","real-exceptions14-branchcontrol","default","research.OpenSourceExceptionCases.exceptions14BranchControl","71856100","1184800","70671300","2","3","3","3","2"
"real-exceptions14-branchcontrol-run-4","real-exceptions14-branchcontrol","default","research.OpenSourceExceptionCases.exceptions14BranchControl","70539701","1974699","68565002","2","3","3","3","2"
"real-exceptions14-branchcontrol-run-5","real-exceptions14-branchcontrol","default","research.OpenSourceExceptionCases.exceptions14BranchControl","71247899","1127298","70120601","2","3","3","3","2"
"real-exceptions14-branchcontrol-run-6","real-exceptions14-branchcontrol","default","research.OpenSourceExceptionCases.exceptions14BranchControl","73176900","2325001","70851899","2","3","3","3","2"
"real-exceptions14-branchcontrol-run-7","real-exceptions14-branchcontrol","default","research.OpenSourceExceptionCases.exceptions14BranchControl","78290901","1373701","76917200","2","3","3","3","2"
"real-exceptions14-branchcontrol-run-8","real-exceptions14-branchcontrol","default","research.OpenSourceExceptionCases.exceptions14BranchControl","69959099","1322402","68636697","2","3","3","3","2"
"real-exceptions14-branchcontrol-run-9","real-exceptions14-branchcontrol","default","research.OpenSourceExceptionCases.exceptions14BranchControl","69429299","1189901","68239398","2","3","3","3","2"
"real-exceptions14-branchcontrol-run-10","real-exceptions14-branchcontrol","default","research.OpenSourceExceptionCases.exceptions14BranchControl","71916701","1196701","70720000","2","3","3","3","2"
"real-exceptions14-branchcontrol-run-11","real-exceptions14-branchcontrol","default","research.OpenSourceExceptionCases.exceptions14BranchControl","71382800","1112300","70270500","2","3","3","3","2"
"real-exceptions14-branchcontrol-run-12","real-exceptions14-branchcontrol","default","research.OpenSourceExceptionCases.exceptions14BranchControl","69791300","1220201","68571099","2","3","3","3","2"
"real-exceptions14-branchcontrol-run-13","real-exceptions14-branchcontrol","default","research.OpenSourceExceptionCases.exceptions14BranchControl","69206301","1128601","68077700","2","3","3","3","2"
"real-exceptions14-branchcontrol-run-14","real-exceptions14-branchcontrol","default","research.OpenSourceExceptionCases.exceptions14BranchControl","71855900","1783500","70072400","2","3","3","3","2"
"real-exceptions14-branchcontrol-run-15","real-exceptions14-branchcontrol","default","research.OpenSourceExceptionCases.exceptions14BranchControl","68534800","1236799","67298001","2","3","3","3","2"
"real-exceptions14-branchcontrol-run-16","real-exceptions14-branchcontrol","default","research.OpenSourceExceptionCases.exceptions14BranchControl","77008300","1377700","75630600","2","3","3","3","2"
"real-exceptions14-branchcontrol-run-17","real-exceptions14-branchcontrol","default","research.OpenSourceExceptionCases.exceptions14BranchControl","69519800","1124099","68395701","2","3","3","3","2"
"real-exceptions14-branchcontrol-run-18","real-exceptions14-branchcontrol","default","research.OpenSourceExceptionCases.exceptions14BranchControl","72540500","1167200","71373300","2","3","3","3","2"
"real-exceptions14-branchcontrol-run-19","real-exceptions14-branchcontrol","default","research.OpenSourceExceptionCases.exceptions14BranchControl","70959100","1169699","69789401","2","3","3","3","2"
"real-exceptions14-branchcontrol-run-20","real-exceptions14-branchcontrol","default","research.OpenSourceExceptionCases.exceptions14BranchControl","71442300","1155299","70287001","2","3","3","3","2"
"real-exceptions14-branchcontrol-run-21","real-exceptions14-branchcontrol","default","research.OpenSourceExceptionCases.exceptions14BranchControl","70860301","1099200","69761101","2","3","3","3","2"
"real-exceptions14-branchcontrol-run-22","real-exceptions14-branchcontrol","default","research.OpenSourceExceptionCases.exceptions14BranchControl","70516300","1673600","68842700","2","3","3","3","2"
"real-exceptions14-branchcontrol-run-23","real-exceptions14-branchcontrol","default","research.OpenSourceExceptionCases.exceptions14BranchControl","71604700","1189200","70415500","2","3","3","3","2"
"real-exceptions14-branchcontrol-run-24","real-exceptions14-branchcontrol","default","research.OpenSourceExceptionCases.exceptions14BranchControl","70677201","1137400","69539801","2","3","3","3","2"
"real-exceptions14-branchcontrol-run-25","real-exceptions14-branchcontrol","default","research.OpenSourceExceptionCases.exceptions14BranchControl","71354600","1102602","70251998","2","3","3","3","2"
"real-exceptions14-branchcontrol-run-26","real-exceptions14-branchcontrol","default","research.OpenSourceExceptionCases.exceptions14BranchControl","72088000","1208200","70879800","2","3","3","3","2"
"real-exceptions14-branchcontrol-run-27","real-exceptions14-branchcontrol","default","research.OpenSourceExceptionCases.exceptions14BranchControl","71945700","1212000","70733700","2","3","3","3","2"
"real-exceptions14-branchcontrol-run-28","real-exceptions14-branchcontrol","default","research.OpenSourceExceptionCases.exceptions14BranchControl","74922700","1326402","73596298","2","3","3","3","2"
"real-exceptions14-branchcontrol-run-29","real-exceptions14-branchcontrol","default","research.OpenSourceExceptionCases.exceptions14BranchControl","69430900","1154601","68276299","2","3","3","3","2"
"real-exceptions14-branchcontrol-run-30","real-exceptions14-branchcontrol","default","research.OpenSourceExceptionCases.exceptions14BranchControl","74194700","1193998","73000702","2","3","3","3","2"
