run_id,benchmark,search_strategy,method_label,path_index,status,state_id,depth,constraint_count,solver_time_ns,sat,has_exception,has_loop,has_division,has_nested_branch,has_dispatch,pc
"real-exceptions15-realstyle-run-1","real-exceptions15-realstyle","default","research.OpenSourceExceptionCases.exceptions15RealStyle","1","END","1","-1","1","1156500","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT == CONST_1"
"real-exceptions15-realstyle-run-1","real-exceptions15-realstyle","default","research.OpenSourceExceptionCases.exceptions15RealStyle","2","END","2","-1","1","307000","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT != CONST_1"
"real-exceptions15-realstyle-run-2","real-exceptions15-realstyle","default","research.OpenSourceExceptionCases.exceptions15RealStyle","1","END","1","-1","1","967899","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT == CONST_1"
"real-exceptions15-realstyle-run-2","real-exceptions15-realstyle","default","research.OpenSourceExceptionCases.exceptions15RealStyle","2","END","2","-1","1","352000","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT != CONST_1"
"real-exceptions15-realstyle-run-3","real-exceptions15-realstyle","default","research.OpenSourceExceptionCases.exceptions15RealStyle","1","END","1","-1","1","1217400","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT == CONST_1"
"real-exceptions15-realstyle-run-3","real-exceptions15-realstyle","default","research.OpenSourceExceptionCases.exceptions15RealStyle","2","END","2","-1","1","267400","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT != CONST_1"
"real-exceptions15-realstyle-run-4","real-exceptions15-realstyle","default","research.OpenSourceExceptionCases.exceptions15RealStyle","1","END","1","-1","1","859201","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT == CONST_1"
"real-exceptions15-realstyle-run-4","real-exceptions15-realstyle","default","research.OpenSourceExceptionCases.exceptions15RealStyle","2","END","2","-1","1","330400","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT != CONST_1"
"real-exceptions15-realstyle-run-5","real-exceptions15-realstyle","default","research.OpenSourceExceptionCases.exceptions15RealStyle","1","END","1","-1","1","950501","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT == CONST_1"
"real-exceptions15-realstyle-run-5","real-exceptions15-realstyle","default","research.OpenSourceExceptionCases.exceptions15RealStyle","2","END","2","-1","1","290100","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT != CONST_1"
"real-exceptions15-realstyle-run-6","real-exceptions15-realstyle","default","research.OpenSourceExceptionCases.exceptions15RealStyle","1","END","1","-1","1","918000","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT == CONST_1"
"real-exceptions15-realstyle-run-6","real-exceptions15-realstyle","default","research.OpenSourceExceptionCases.exceptions15RealStyle","2","END","2","-1","1","437699","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT != CONST_1"
"real-exceptions15-realstyle-run-7","real-exceptions15-realstyle","default","research.OpenSourceExceptionCases.exceptions15RealStyle","1","END","1","-1","1","826200","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT == CONST_1"
"real-exceptions15-realstyle-run-7","real-exceptions15-realstyle","default","research.OpenSourceExceptionCases.exceptions15RealStyle","2","END","2","-1","1","249601","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT != CONST_1"
"real-exceptions15-realstyle-run-8","real-exceptions15-realstyle","default","research.OpenSourceExceptionCases.exceptions15RealStyle","1","END","1","-1","1","824299","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT == CONST_1"
"real-exceptions15-realstyle-run-8","real-exceptions15-realstyle","default","research.OpenSourceExceptionCases.exceptions15RealStyle","2","END","2","-1","1","235600","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT != CONST_1"
"real-exceptions15-realstyle-run-9","real-exceptions15-realstyle","default","research.OpenSourceExceptionCases.exceptions15RealStyle","1","END","1","-1","1","854001","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT == CONST_1"
"real-exceptions15-realstyle-run-9","real-exceptions15-realstyle","default","research.OpenSourceExceptionCases.exceptions15RealStyle","2","END","2","-1","1","272399","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT != CONST_1"
"real-exceptions15-realstyle-run-10","real-exceptions15-realstyle","default","research.OpenSourceExceptionCases.exceptions15RealStyle","1","END","1","-1","1","874800","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT == CONST_1"
"real-exceptions15-realstyle-run-10","real-exceptions15-realstyle","default","research.OpenSourceExceptionCases.exceptions15RealStyle","2","END","2","-1","1","284301","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT != CONST_1"
"real-exceptions15-realstyle-run-11","real-exceptions15-realstyle","default","research.OpenSourceExceptionCases.exceptions15RealStyle","1","END","1","-1","1","874000","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT == CONST_1"
"real-exceptions15-realstyle-run-11","real-exceptions15-realstyle","default","research.OpenSourceExceptionCases.exceptions15RealStyle","2","END","2","-1","1","277501","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT != CONST_1"
"real-exceptions15-realstyle-run-12","real-exceptions15-realstyle","default","research.OpenSourceExceptionCases.exceptions15RealStyle","1","END","1","-1","1","828001","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT == CONST_1"
"real-exceptions15-realstyle-run-12","real-exceptions15-realstyle","default","research.OpenSourceExceptionCases.exceptions15RealStyle","2","END","2","-1","1","254899","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT != CONST_1"
"real-exceptions15-realstyle-run-13","real-exceptions15-realstyle","default","research.OpenSourceExceptionCases.exceptions15RealStyle","1","END","1","-1","1","852000","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT == CONST_1"
"real-exceptions15-realstyle-run-13","real-exceptions15-realstyle","default","research.OpenSourceExceptionCases.exceptions15RealStyle","2","END","2","-1","1","311901","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT != CONST_1"
"real-exceptions15-realstyle-run-14","real-exceptions15-realstyle","default","research.OpenSourceExceptionCases.exceptions15RealStyle","1","END","1","-1","1","863600","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT == CONST_1"
"real-exceptions15-realstyle-run-14","real-exceptions15-realstyle","default","research.OpenSourceExceptionCases.exceptions15RealStyle","2","END","2","-1","1","300800","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT != CONST_1"
"real-exceptions15-realstyle-run-15","real-exceptions15-realstyle","default","research.OpenSourceExceptionCases.exceptions15RealStyle","1","END","1","-1","1","896801","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT == CONST_1"
"real-exceptions15-realstyle-run-15","real-exceptions15-realstyle","default","research.OpenSourceExceptionCases.exceptions15RealStyle","2","END","2","-1","1","330701","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT != CONST_1"
"real-exceptions15-realstyle-run-16","real-exceptions15-realstyle","default","research.OpenSourceExceptionCases.exceptions15RealStyle","1","END","1","-1","1","780501","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT == CONST_1"
"real-exceptions15-realstyle-run-16","real-exceptions15-realstyle","default","research.OpenSourceExceptionCases.exceptions15RealStyle","2","END","2","-1","1","234400","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT != CONST_1"
"real-exceptions15-realstyle-run-17","real-exceptions15-realstyle","default","research.OpenSourceExceptionCases.exceptions15RealStyle","1","END","1","-1","1","830799","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT == CONST_1"
"real-exceptions15-realstyle-run-17","real-exceptions15-realstyle","default","research.OpenSourceExceptionCases.exceptions15RealStyle","2","END","2","-1","1","277900","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT != CONST_1"
"real-exceptions15-realstyle-run-18","real-exceptions15-realstyle","default","research.OpenSourceExceptionCases.exceptions15RealStyle","1","END","1","-1","1","856800","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT == CONST_1"
"real-exceptions15-realstyle-run-18","real-exceptions15-realstyle","default","research.OpenSourceExceptionCases.exceptions15RealStyle","2","END","2","-1","1","267200","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT != CONST_1"
"real-exceptions15-realstyle-run-19","real-exceptions15-realstyle","default","research.OpenSourceExceptionCases.exceptions15RealStyle","1","END","1","-1","1","923200","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT == CONST_1"
"real-exceptions15-realstyle-run-19","real-exceptions15-realstyle","default","research.OpenSourceExceptionCases.exceptions15RealStyle","2","END","2","-1","1","291199","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT != CONST_1"
"real-exceptions15-realstyle-run-20","real-exceptions15-realstyle","default","research.OpenSourceExceptionCases.exceptions15RealStyle","1","END","1","-1","1","780800","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT == CONST_1"
"real-exceptions15-realstyle-run-20","real-exceptions15-realstyle","default","research.OpenSourceExceptionCases.exceptions15RealStyle","2","END","2","-1","1","227701","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT != CONST_1"
"real-exceptions15-realstyle-run-21","real-exceptions15-realstyle","default","research.OpenSourceExceptionCases.exceptions15RealStyle","1","END","1","-1","1","867100","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT == CONST_1"
"real-exceptions15-realstyle-run-21","real-exceptions15-realstyle","default","research.OpenSourceExceptionCases.exceptions15RealStyle","2","END","2","-1","1","249301","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT != CONST_1"
"real-exceptions15-realstyle-run-22","real-exceptions15-realstyle","default","research.OpenSourceExceptionCases.exceptions15RealStyle","1","END","1","-1","1","1005800","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT == CONST_1"
"real-exceptions15-realstyle-run-22","real-exceptions15-realstyle","default","research.OpenSourceExceptionCases.exceptions15RealStyle","2","END","2","-1","1","311900","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT != CONST_1"
"real-exceptions15-realstyle-run-23","real-exceptions15-realstyle","default","research.OpenSourceExceptionCases.exceptions15RealStyle","1","END","1","-1","1","993000","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT == CONST_1"
"real-exceptions15-realstyle-run-23","real-exceptions15-realstyle","default","research.OpenSourceExceptionCases.exceptions15RealStyle","2","END","2","-1","1","305800","true","true","false","false","true","false","constraint # = 1 selector_1_SYMINT != CONST_1"
