run_id,benchmark,search_strategy,method_label,total_elapsed_ns,total_solver_time_ns,engine_time_ns,completed_paths,new_states,state_advanced_events,choice_generators,pc_choice_generators
"real-exceptions4-realstyle-run-1","real-exceptions4-realstyle","default","research.OpenSourceExceptionCases.exceptions4RealStyle","84879801","1141699","83738102","2","3","3","3","2"
"real-exceptions4-realstyle-run-2","real-exceptions4-realstyle","default","research.OpenSourceExceptionCases.exceptions4RealStyle","74420700","1198799","73221901","2","3","3","3","2"
"real-exceptions4-realstyle-run-3","real-exceptions4-realstyle","default","research.OpenSourceExceptionCases.exceptions4RealStyle","78114701","1195898","76918803","2","3","3","3","2"
"real-exceptions4-realstyle-run-4","real-exceptions4-realstyle","default","research.OpenSourceExceptionCases.exceptions4RealStyle","78073599","1223399","76850200","2","3","3","3","2"
"real-exceptions4-realstyle-run-5","real-exceptions4-realstyle","default","research.OpenSourceExceptionCases.exceptions4RealStyle","73618799","1406999","72211800","2","3","3","3","2"
"real-exceptions4-realstyle-run-6","real-exceptions4-realstyle","default","research.OpenSourceExceptionCases.exceptions4RealStyle","78177901","1274600","76903301","2","3","3","3","2"
"real-exceptions4-realstyle-run-7","real-exceptions4-realstyle","default","research.OpenSourceExceptionCases.exceptions4RealStyle","76881300","1223800","75657500","2","3","3","3","2"
"real-exceptions4-realstyle-run-8","real-exceptions4-realstyle","default","research.OpenSourceExceptionCases.exceptions4RealStyle","72431499","1100900","71330599","2","3","3","3","2"
"real-exceptions4-realstyle-run-9","real-exceptions4-realstyle","default","research.OpenSourceExceptionCases.exceptions4RealStyle","77998799","1527000","76471799","2","3","3","3","2"
"real-exceptions4-realstyle-run-10","real-exceptions4-realstyle","default","research.OpenSourceExceptionCases.exceptions4RealStyle","77333000","1490301","75842699","2","3","3","3","2"
"real-exceptions4-realstyle-run-11","real-exceptions4-realstyle","default","research.OpenSourceExceptionCases.exceptions4RealStyle","91813200","1308100","90505100","2","3","3","3","2"
"real-exceptions4-realstyle-run-12","real-exceptions4-realstyle","default","research.OpenSourceExceptionCases.exceptions4RealStyle","78560100","1399600","77160500","2","3","3","3","2"
"real-exceptions4-realstyle-run-13","real-exceptions4-realstyle","default","research.OpenSourceExceptionCases.exceptions4RealStyle","78233200","1456299","76776901","2","3","3","3","2"
"real-exceptions4-realstyle-run-14","real-exceptions4-realstyle","default","research.OpenSourceExceptionCases.exceptions4RealStyle","76543100","1215500","75327600","2","3","3","3","2"
"real-exceptions4-realstyle-run-15","real-exceptions4-realstyle","default","research.OpenSourceExceptionCases.exceptions4RealStyle","85005901","1630300","83375601","2","3","3","3","2"
"real-exceptions4-realstyle-run-16","real-exceptions4-realstyle","default","research.OpenSourceExceptionCases.exceptions4RealStyle","75988401","1417001","74571400","2","3","3","3","2"
"real-exceptions4-realstyle-run-17","real-exceptions4-realstyle","default","research.OpenSourceExceptionCases.exceptions4RealStyle","78854600","1140200","77714400","2","3","3","3","2"
"real-exceptions4-realstyle-run-18","real-exceptions4-realstyle","default","research.OpenSourceExceptionCases.exceptions4RealStyle","75270999","1188200","74082799","2","3","3","3","2"
"real-exceptions4-realstyle-run-19","real-exceptions4-realstyle","default","research.OpenSourceExceptionCases.exceptions4RealStyle","80034200","1240000","78794200","2","3","3","3","2"
"real-exceptions4-realstyle-run-20","real-exceptions4-realstyle","default","research.OpenSourceExceptionCases.exceptions4RealStyle","77790701","1221899","76568802","2","3","3","3","2"
"real-exceptions4-realstyle-run-21","real-exceptions4-realstyle","default","research.OpenSourceExceptionCases.exceptions4RealStyle","77876600","1241300","76635300","2","3","3","3","2"
"real-exceptions4-realstyle-run-22","real-exceptions4-realstyle","default","research.OpenSourceExceptionCases.exceptions4RealStyle","78214200","1250500","76963700","2","3","3","3","2"
"real-exceptions4-realstyle-run-23","real-exceptions4-realstyle","default","research.OpenSourceExceptionCases.exceptions4RealStyle","76898200","1238400","75659800","2","3","3","3","2"
"real-exceptions4-realstyle-run-24","real-exceptions4-realstyle","default","research.OpenSourceExceptionCases.exceptions4RealStyle","73639900","1355202","72284698","2","3","3","3","2"
"real-exceptions4-realstyle-run-25","real-exceptions4-realstyle","default","research.OpenSourceExceptionCases.exceptions4RealStyle","79637801","1442900","78194901","2","3","3","3","2"
"real-exceptions4-realstyle-run-26","real-exceptions4-realstyle","default","research.OpenSourceExceptionCases.exceptions4RealStyle","74533900","1482900","73051000","2","3","3","3","2"
"real-exceptions4-realstyle-run-27","real-exceptions4-realstyle","default","research.OpenSourceExceptionCases.exceptions4RealStyle","73328700","1829199","71499501","2","3","3","3","2"
"real-exceptions4-realstyle-run-28","real-exceptions4-realstyle","default","research.OpenSourceExceptionCases.exceptions4RealStyle","77102800","1268100","75834700","2","3","3","3","2"
"real-exceptions4-realstyle-run-29","real-exceptions4-realstyle","default","research.OpenSourceExceptionCases.exceptions4RealStyle","75831200","1322200","74509000","2","3","3","3","2"
"real-exceptions4-realstyle-run-30","real-exceptions4-realstyle","default","research.OpenSourceExceptionCases.exceptions4RealStyle","72308000","1245300","71062700","2","3","3","3","2"
