run_id,benchmark,search_strategy,method_label,path_index,status,state_id,depth,constraint_count,solver_time_ns,sat,has_exception,has_loop,has_division,has_nested_branch,has_dispatch,pc
"real-factories-depth1-realstyle-run-1","real-factories-depth1-realstyle","default","research.RealDispatchBenchmarks.factoriesDepth1RealStyle","1","END","1","-1","1","932700","true","false","false","false","true","true","constraint # = 1 s1_1_SYMINT == CONST_0"
"real-factories-depth1-realstyle-run-1","real-factories-depth1-realstyle","default","research.RealDispatchBenchmarks.factoriesDepth1RealStyle","2","END","3","-1","2","327500","true","false","false","false","true","true","constraint # = 2 s1_1_SYMINT == CONST_1 && s1_1_SYMINT != CONST_0"
"real-factories-depth1-realstyle-run-1","real-factories-depth1-realstyle","default","research.RealDispatchBenchmarks.factoriesDepth1RealStyle","3","END","4","-1","2","341400","true","false","false","false","true","true","constraint # = 2 s1_1_SYMINT != CONST_1 && s1_1_SYMINT != CONST_0"
"real-factories-depth1-realstyle-run-2","real-factories-depth1-realstyle","default","research.RealDispatchBenchmarks.factoriesDepth1RealStyle","1","END","1","-1","1","2711500","true","false","false","false","true","true","constraint # = 1 s1_1_SYMINT == CONST_0"
"real-factories-depth1-realstyle-run-2","real-factories-depth1-realstyle","default","research.RealDispatchBenchmarks.factoriesDepth1RealStyle","2","END","3","-1","2","327400","true","false","false","false","true","true","constraint # = 2 s1_1_SYMINT == CONST_1 && s1_1_SYMINT != CONST_0"
"real-factories-depth1-realstyle-run-2","real-factories-depth1-realstyle","default","research.RealDispatchBenchmarks.factoriesDepth1RealStyle","3","END","4","-1","2","332900","true","false","false","false","true","true","constraint # = 2 s1_1_SYMINT != CONST_1 && s1_1_SYMINT != CONST_0"
"real-factories-depth1-realstyle-run-3","real-factories-depth1-realstyle","default","research.RealDispatchBenchmarks.factoriesDepth1RealStyle","1","END","1","-1","1","2685699","true","false","false","false","true","true","constraint # = 1 s1_1_SYMINT == CONST_0"
"real-factories-depth1-realstyle-run-3","real-factories-depth1-realstyle","default","research.RealDispatchBenchmarks.factoriesDepth1RealStyle","2","END","3","-1","2","317100","true","false","false","false","true","true","constraint # = 2 s1_1_SYMINT == CONST_1 && s1_1_SYMINT != CONST_0"
"real-factories-depth1-realstyle-run-3","real-factories-depth1-realstyle","default","research.RealDispatchBenchmarks.factoriesDepth1RealStyle","3","END","4","-1","2","377701","true","false","false","false","true","true","constraint # = 2 s1_1_SYMINT != CONST_1 && s1_1_SYMINT != CONST_0"
"real-factories-depth1-realstyle-run-4","real-factories-depth1-realstyle","default","research.RealDispatchBenchmarks.factoriesDepth1RealStyle","1","END","1","-1","1","3049400","true","false","false","false","true","true","constraint # = 1 s1_1_SYMINT == CONST_0"
"real-factories-depth1-realstyle-run-4","real-factories-depth1-realstyle","default","research.RealDispatchBenchmarks.factoriesDepth1RealStyle","2","END","3","-1","2","343500","true","false","false","false","true","true","constraint # = 2 s1_1_SYMINT == CONST_1 && s1_1_SYMINT != CONST_0"
