run_id,benchmark,search_strategy,method_label,total_elapsed_ns,total_solver_time_ns,engine_time_ns,completed_paths,new_states,state_advanced_events,choice_generators,pc_choice_generators
"real-exceptions12-branchcontrol-run-1","real-exceptions12-branchcontrol","default","research.OpenSourceExceptionCases.exceptions12BranchControl","70270100","1088900","69181200","2","3","3","3","2"
"real-exceptions12-branchcontrol-run-2","real-exceptions12-branchcontrol","default","research.OpenSourceExceptionCases.exceptions12BranchControl","70286400","1142500","69143900","2","3","3","3","2"
"real-exceptions12-branchcontrol-run-3","real-exceptions12-branchcontrol","default","research.OpenSourceExceptionCases.exceptions12BranchControl","76580301","1179201","75401100","2","3","3","3","2"
"real-exceptions12-branchcontrol-run-4","real-exceptions12-branchcontrol","default","research.OpenSourceExceptionCases.exceptions12BranchControl","75959300","1224500","74734800","2","3","3","3","2"
"real-exceptions12-branchcontrol-run-5","real-exceptions12-branchcontrol","default","research.OpenSourceExceptionCases.exceptions12BranchControl","70820600","1207300","69613300","2","3","3","3","2"
"real-exceptions12-branchcontrol-run-6","real-exceptions12-branchcontrol","default","research.OpenSourceExceptionCases.exceptions12BranchControl","70268399","1161001","69107398","2","3","3","3","2"
"real-exceptions12-branchcontrol-run-7","real-exceptions12-branchcontrol","default","research.OpenSourceExceptionCases.exceptions12BranchControl","70185801","1098599","69087202","2","3","3","3","2"
"real-exceptions12-branchcontrol-run-8","real-exceptions12-branchcontrol","default","research.OpenSourceExceptionCases.exceptions12BranchControl","70101700","1165300","68936400","2","3","3","3","2"
"real-exceptions12-branchcontrol-run-9","real-exceptions12-branchcontrol","default","research.OpenSourceExceptionCases.exceptions12BranchControl","70881600","1162800","69718800","2","3","3","3","2"
"real-exceptions12-branchcontrol-run-10","real-exceptions12-branchcontrol","default","research.OpenSourceExceptionCases.exceptions12BranchControl","70891600","1147801","69743799","2","3","3","3","2"
"real-exceptions12-branchcontrol-run-11","real-exceptions12-branchcontrol","default","research.OpenSourceExceptionCases.exceptions12BranchControl","70103100","1681000","68422100","2","3","3","3","2"
"real-exceptions12-branchcontrol-run-12","real-exceptions12-branchcontrol","default","research.OpenSourceExceptionCases.exceptions12BranchControl","67729100","1201601","66527499","2","3","3","3","2"
"real-exceptions12-branchcontrol-run-13","real-exceptions12-branchcontrol","default","research.OpenSourceExceptionCases.exceptions12BranchControl","69920200","1086600","68833600","2","3","3","3","2"
"real-exceptions12-branchcontrol-run-14","real-exceptions12-branchcontrol","default","research.OpenSourceExceptionCases.exceptions12BranchControl","68564999","1010699","67554300","2","3","3","3","2"
"real-exceptions12-branchcontrol-run-15","real-exceptions12-branchcontrol","default","research.OpenSourceExceptionCases.exceptions12BranchControl","74628799","1015101","73613698","2","3","3","3","2"
"real-exceptions12-branchcontrol-run-16","real-exceptions12-branchcontrol","default","research.OpenSourceExceptionCases.exceptions12BranchControl","72091300","1180500","70910800","2","3","3","3","2"
"real-exceptions12-branchcontrol-run-17","real-exceptions12-branchcontrol","default","research.OpenSourceExceptionCases.exceptions12BranchControl","71741600","1180299","70561301","2","3","3","3","2"
"real-exceptions12-branchcontrol-run-18","real-exceptions12-branchcontrol","default","research.OpenSourceExceptionCases.exceptions12BranchControl","73832600","1320800","72511800","2","3","3","3","2"
"real-exceptions12-branchcontrol-run-19","real-exceptions12-branchcontrol","default","research.OpenSourceExceptionCases.exceptions12BranchControl","71093500","1113201","69980299","2","3","3","3","2"
"real-exceptions12-branchcontrol-run-20","real-exceptions12-branchcontrol","default","research.OpenSourceExceptionCases.exceptions12BranchControl","69672001","1102701","68569300","2","3","3","3","2"
"real-exceptions12-branchcontrol-run-21","real-exceptions12-branchcontrol","default","research.OpenSourceExceptionCases.exceptions12BranchControl","71387601","1135402","70252199","2","3","3","3","2"
"real-exceptions12-branchcontrol-run-22","real-exceptions12-branchcontrol","default","research.OpenSourceExceptionCases.exceptions12BranchControl","67270200","1031700","66238500","2","3","3","3","2"
"real-exceptions12-branchcontrol-run-23","real-exceptions12-branchcontrol","default","research.OpenSourceExceptionCases.exceptions12BranchControl","69906200","1066000","68840200","2","3","3","3","2"
"real-exceptions12-branchcontrol-run-24","real-exceptions12-branchcontrol","default","research.OpenSourceExceptionCases.exceptions12BranchControl","69936700","1160100","68776600","2","3","3","3","2"
"real-exceptions12-branchcontrol-run-25","real-exceptions12-branchcontrol","default","research.OpenSourceExceptionCases.exceptions12BranchControl","72604900","1183500","71421400","2","3","3","3","2"
"real-exceptions12-branchcontrol-run-26","real-exceptions12-branchcontrol","default","research.OpenSourceExceptionCases.exceptions12BranchControl","73597900","1196700","72401200","2","3","3","3","2"
"real-exceptions12-branchcontrol-run-27","real-exceptions12-branchcontrol","default","research.OpenSourceExceptionCases.exceptions12BranchControl","71186200","1213400","69972800","2","3","3","3","2"
"real-exceptions12-branchcontrol-run-28","real-exceptions12-branchcontrol","default","research.OpenSourceExceptionCases.exceptions12BranchControl","72260600","1178100","71082500","2","3","3","3","2"
"real-exceptions12-branchcontrol-run-29","real-exceptions12-branchcontrol","default","research.OpenSourceExceptionCases.exceptions12BranchControl","68536599","1091299","67445300","2","3","3","3","2"
"real-exceptions12-branchcontrol-run-30","real-exceptions12-branchcontrol","default","research.OpenSourceExceptionCases.exceptions12BranchControl","72363801","1273001","71090800","2","3","3","3","2"
