run_id,benchmark,search_strategy,method_label,total_elapsed_ns,total_solver_time_ns,engine_time_ns,completed_paths,new_states,state_advanced_events,choice_generators,pc_choice_generators
"real-exceptions14-realstyle-run-1","real-exceptions14-realstyle","default","research.OpenSourceExceptionCases.exceptions14RealStyle","71247100","1208800","70038300","2","3","3","3","2"
"real-exceptions14-realstyle-run-2","real-exceptions14-realstyle","default","research.OpenSourceExceptionCases.exceptions14RealStyle","72489701","1414099","71075602","2","3","3","3","2"
"real-exceptions14-realstyle-run-3","real-exceptions14-realstyle","default","research.OpenSourceExceptionCases.exceptions14RealStyle","75362300","1311700","74050600","2","3","3","3","2"
"real-exceptions14-realstyle-run-4","real-exceptions14-realstyle","default","research.OpenSourceExceptionCases.exceptions14RealStyle","72259099","1344499","70914600","2","3","3","3","2"
"real-exceptions14-realstyle-run-5","real-exceptions14-realstyle","default","research.OpenSourceExceptionCases.exceptions14RealStyle","70846401","1162999","69683402","2","3","3","3","2"
"real-exceptions14-realstyle-run-6","real-exceptions14-realstyle","default","research.OpenSourceExceptionCases.exceptions14RealStyle","78396800","1269800","77127000","2","3","3","3","2"
"real-exceptions14-realstyle-run-7","real-exceptions14-realstyle","default","research.OpenSourceExceptionCases.exceptions14RealStyle","72472500","1715100","70757400","2","3","3","3","2"
"real-exceptions14-realstyle-run-8","real-exceptions14-realstyle","default","research.OpenSourceExceptionCases.exceptions14RealStyle","68019600","1228999","66790601","2","3","3","3","2"
"real-exceptions14-realstyle-run-9","real-exceptions14-realstyle","default","research.OpenSourceExceptionCases.exceptions14RealStyle","70607500","1319601","69287899","2","3","3","3","2"
"real-exceptions14-realstyle-run-10","real-exceptions14-realstyle","default","research.OpenSourceExceptionCases.exceptions14RealStyle","75996800","1245499","74751301","2","3","3","3","2"
"real-exceptions14-realstyle-run-11","real-exceptions14-realstyle","default","research.OpenSourceExceptionCases.exceptions14RealStyle","69037800","1053499","67984301","2","3","3","3","2"
"real-exceptions14-realstyle-run-12","real-exceptions14-realstyle","default","research.OpenSourceExceptionCases.exceptions14RealStyle","77231399","1041001","76190398","2","3","3","3","2"
"real-exceptions14-realstyle-run-13","real-exceptions14-realstyle","default","research.OpenSourceExceptionCases.exceptions14RealStyle","69740300","1518100","68222200","2","3","3","3","2"
"real-exceptions14-realstyle-run-14","real-exceptions14-realstyle","default","research.OpenSourceExceptionCases.exceptions14RealStyle","73487400","1135701","72351699","2","3","3","3","2"
"real-exceptions14-realstyle-run-15","real-exceptions14-realstyle","default","research.OpenSourceExceptionCases.exceptions14RealStyle","77650400","1245799","76404601","2","3","3","3","2"
"real-exceptions14-realstyle-run-16","real-exceptions14-realstyle","default","research.OpenSourceExceptionCases.exceptions14RealStyle","69998400","1129399","68869001","2","3","3","3","2"
"real-exceptions14-realstyle-run-17","real-exceptions14-realstyle","default","research.OpenSourceExceptionCases.exceptions14RealStyle","72634800","1206198","71428602","2","3","3","3","2"
"real-exceptions14-realstyle-run-18","real-exceptions14-realstyle","default","research.OpenSourceExceptionCases.exceptions14RealStyle","71239200","1090299","70148901","2","3","3","3","2"
"real-exceptions14-realstyle-run-19","real-exceptions14-realstyle","default","research.OpenSourceExceptionCases.exceptions14RealStyle","69854600","1069800","68784800","2","3","3","3","2"
"real-exceptions14-realstyle-run-20","real-exceptions14-realstyle","default","research.OpenSourceExceptionCases.exceptions14RealStyle","71109800","1134301","69975499","2","3","3","3","2"
"real-exceptions14-realstyle-run-21","real-exceptions14-realstyle","default","research.OpenSourceExceptionCases.exceptions14RealStyle","74743900","1124100","73619800","2","3","3","3","2"
"real-exceptions14-realstyle-run-22","real-exceptions14-realstyle","default","research.OpenSourceExceptionCases.exceptions14RealStyle","72041200","1133799","70907401","2","3","3","3","2"
"real-exceptions14-realstyle-run-23","real-exceptions14-realstyle","default","research.OpenSourceExceptionCases.exceptions14RealStyle","70910200","1186401","69723799","2","3","3","3","2"
"real-exceptions14-realstyle-run-24","real-exceptions14-realstyle","default","research.OpenSourceExceptionCases.exceptions14RealStyle","72167901","1327699","70840202","2","3","3","3","2"
"real-exceptions14-realstyle-run-25","real-exceptions14-realstyle","default","research.OpenSourceExceptionCases.exceptions14RealStyle","71547100","1214000","70333100","2","3","3","3","2"
"real-exceptions14-realstyle-run-26","real-exceptions14-realstyle","default","research.OpenSourceExceptionCases.exceptions14RealStyle","90515300","1331200","89184100","2","3","3","3","2"
"real-exceptions14-realstyle-run-27","real-exceptions14-realstyle","default","research.OpenSourceExceptionCases.exceptions14RealStyle","74663000","1335400","73327600","2","3","3","3","2"
"real-exceptions14-realstyle-run-28","real-exceptions14-realstyle","default","research.OpenSourceExceptionCases.exceptions14RealStyle","71575599","1260900","70314699","2","3","3","3","2"
"real-exceptions14-realstyle-run-29","real-exceptions14-realstyle","default","research.OpenSourceExceptionCases.exceptions14RealStyle","71882600","1197100","70685500","2","3","3","3","2"
"real-exceptions14-realstyle-run-30","real-exceptions14-realstyle","default","research.OpenSourceExceptionCases.exceptions14RealStyle","70557300","1201101","69356199","2","3","3","3","2"
