run_id,benchmark,search_strategy,method_label,total_elapsed_ns,total_solver_time_ns,engine_time_ns,completed_paths,new_states,state_advanced_events,choice_generators,pc_choice_generators
"real-exceptions4-branchcontrol-run-1","real-exceptions4-branchcontrol","default","research.OpenSourceExceptionCases.exceptions4BranchControl","85318200","1295900","84022300","2","3","3","3","2"
"real-exceptions4-branchcontrol-run-2","real-exceptions4-branchcontrol","default","research.OpenSourceExceptionCases.exceptions4BranchControl","90559099","1583100","88975999","2","3","3","3","2"
"real-exceptions4-branchcontrol-run-3","real-exceptions4-branchcontrol","default","research.OpenSourceExceptionCases.exceptions4BranchControl","78681900","1177700","77504200","2","3","3","3","2"
"real-exceptions4-branchcontrol-run-4","real-exceptions4-branchcontrol","default","research.OpenSourceExceptionCases.exceptions4BranchControl","73723300","1157701","72565599","2","3","3","3","2"
"real-exceptions4-branchcontrol-run-5","real-exceptions4-branchcontrol","default","research.OpenSourceExceptionCases.exceptions4BranchControl","72246900","1157298","71089602","2","3","3","3","2"
"real-exceptions4-branchcontrol-run-6","real-exceptions4-branchcontrol","default","research.OpenSourceExceptionCases.exceptions4BranchControl","72709700","1180001","71529699","2","3","3","3","2"
"real-exceptions4-branchcontrol-run-7","real-exceptions4-branchcontrol","default","research.OpenSourceExceptionCases.exceptions4BranchControl","71137400","1134499","70002901","2","3","3","3","2"
"real-exceptions4-branchcontrol-run-8","real-exceptions4-branchcontrol","default","research.OpenSourceExceptionCases.exceptions4BranchControl","74394000","1329401","73064599","2","3","3","3","2"
"real-exceptions4-branchcontrol-run-9","real-exceptions4-branchcontrol","default","research.OpenSourceExceptionCases.exceptions4BranchControl","71827001","1217300","70609701","2","3","3","3","2"
"real-exceptions4-branchcontrol-run-10","real-exceptions4-branchcontrol","default","research.OpenSourceExceptionCases.exceptions4BranchControl","75345301","1252599","74092702","2","3","3","3","2"
"real-exceptions4-branchcontrol-run-11","real-exceptions4-branchcontrol","default","research.OpenSourceExceptionCases.exceptions4BranchControl","72663299","1261501","71401798","2","3","3","3","2"
"real-exceptions4-branchcontrol-run-12","real-exceptions4-branchcontrol","default","research.OpenSourceExceptionCases.exceptions4BranchControl","72753800","1245099","71508701","2","3","3","3","2"
"real-exceptions4-branchcontrol-run-13","real-exceptions4-branchcontrol","default","research.OpenSourceExceptionCases.exceptions4BranchControl","75056400","1326501","73729899","2","3","3","3","2"
"real-exceptions4-branchcontrol-run-14","real-exceptions4-branchcontrol","default","research.OpenSourceExceptionCases.exceptions4BranchControl","72836700","1170500","71666200","2","3","3","3","2"
"real-exceptions4-branchcontrol-run-15","real-exceptions4-branchcontrol","default","research.OpenSourceExceptionCases.exceptions4BranchControl","77580399","1225301","76355098","2","3","3","3","2"
"real-exceptions4-branchcontrol-run-16","real-exceptions4-branchcontrol","default","research.OpenSourceExceptionCases.exceptions4BranchControl","73421699","1223701","72197998","2","3","3","3","2"
"real-exceptions4-branchcontrol-run-17","real-exceptions4-branchcontrol","default","research.OpenSourceExceptionCases.exceptions4BranchControl","71936600","1253399","70683201","2","3","3","3","2"
"real-exceptions4-branchcontrol-run-18","real-exceptions4-branchcontrol","default","research.OpenSourceExceptionCases.exceptions4BranchControl","73878799","1222600","72656199","2","3","3","3","2"
"real-exceptions4-branchcontrol-run-19","real-exceptions4-branchcontrol","default","research.OpenSourceExceptionCases.exceptions4BranchControl","81295800","1223099","80072701","2","3","3","3","2"
"real-exceptions4-branchcontrol-run-20","real-exceptions4-branchcontrol","default","research.OpenSourceExceptionCases.exceptions4BranchControl","74376200","1217099","73159101","2","3","3","3","2"
"real-exceptions4-branchcontrol-run-21","real-exceptions4-branchcontrol","default","research.OpenSourceExceptionCases.exceptions4BranchControl","74553601","1293301","73260300","2","3","3","3","2"
"real-exceptions4-branchcontrol-run-22","real-exceptions4-branchcontrol","default","research.OpenSourceExceptionCases.exceptions4BranchControl","73141100","1143499","71997601","2","3","3","3","2"
"real-exceptions4-branchcontrol-run-23","real-exceptions4-branchcontrol","default","research.OpenSourceExceptionCases.exceptions4BranchControl","71695500","1209202","70486298","2","3","3","3","2"
"real-exceptions4-branchcontrol-run-24","real-exceptions4-branchcontrol","default","research.OpenSourceExceptionCases.exceptions4BranchControl","70943800","1202701","69741099","2","3","3","3","2"
"real-exceptions4-branchcontrol-run-25","real-exceptions4-branchcontrol","default","research.OpenSourceExceptionCases.exceptions4BranchControl","71431700","1264700","70167000","2","3","3","3","2"
"real-exceptions4-branchcontrol-run-26","real-exceptions4-branchcontrol","default","research.OpenSourceExceptionCases.exceptions4BranchControl","72704700","1185300","71519400","2","3","3","3","2"
"real-exceptions4-branchcontrol-run-27","real-exceptions4-branchcontrol","default","research.OpenSourceExceptionCases.exceptions4BranchControl","75014300","1405900","73608400","2","3","3","3","2"
"real-exceptions4-branchcontrol-run-28","real-exceptions4-branchcontrol","default","research.OpenSourceExceptionCases.exceptions4BranchControl","68897900","1167900","67730000","2","3","3","3","2"
"real-exceptions4-branchcontrol-run-29","real-exceptions4-branchcontrol","default","research.OpenSourceExceptionCases.exceptions4BranchControl","79659199","1106800","78552399","2","3","3","3","2"
"real-exceptions4-branchcontrol-run-30","real-exceptions4-branchcontrol","default","research.OpenSourceExceptionCases.exceptions4BranchControl","71752600","1288300","70464300","2","3","3","3","2"
