run_id,benchmark,search_strategy,method_label,total_elapsed_ns,total_solver_time_ns,engine_time_ns,completed_paths,new_states,state_advanced_events,choice_generators,pc_choice_generators
"real-exceptions5-realstyle-run-1","real-exceptions5-realstyle","default","research.OpenSourceExceptionCases.exceptions5RealStyle","85835299","3204401","82630898","3","5","5","5","4"
"real-exceptions5-realstyle-run-2","real-exceptions5-realstyle","default","research.OpenSourceExceptionCases.exceptions5RealStyle","75749701","3371999","72377702","3","5","5","5","4"
"real-exceptions5-realstyle-run-3","real-exceptions5-realstyle","default","research.OpenSourceExceptionCases.exceptions5RealStyle","78435100","5592600","72842500","3","5","5","5","4"
"real-exceptions5-realstyle-run-4","real-exceptions5-realstyle","default","research.OpenSourceExceptionCases.exceptions5RealStyle","75762800","3469499","72293301","3","5","5","5","4"
"real-exceptions5-realstyle-run-5","real-exceptions5-realstyle","default","research.OpenSourceExceptionCases.exceptions5RealStyle","78139800","3171602","74968198","3","5","5","5","4"
"real-exceptions5-realstyle-run-6","real-exceptions5-realstyle","default","research.OpenSourceExceptionCases.exceptions5RealStyle","74555200","3045300","71509900","3","5","5","5","4"
"real-exceptions5-realstyle-run-7","real-exceptions5-realstyle","default","research.OpenSourceExceptionCases.exceptions5RealStyle","75853200","3000801","72852399","3","5","5","5","4"
"real-exceptions5-realstyle-run-8","real-exceptions5-realstyle","default","research.OpenSourceExceptionCases.exceptions5RealStyle","75806100","3245101","72560999","3","5","5","5","4"
"real-exceptions5-realstyle-run-9","real-exceptions5-realstyle","default","research.OpenSourceExceptionCases.exceptions5RealStyle","76039001","3201901","72837100","3","5","5","5","4"
"real-exceptions5-realstyle-run-10","real-exceptions5-realstyle","default","research.OpenSourceExceptionCases.exceptions5RealStyle","77189600","3419100","73770500","3","5","5","5","4"
"real-exceptions5-realstyle-run-11","real-exceptions5-realstyle","default","research.OpenSourceExceptionCases.exceptions5RealStyle","77780199","4084299","73695900","3","5","5","5","4"
"real-exceptions5-realstyle-run-12","real-exceptions5-realstyle","default","research.OpenSourceExceptionCases.exceptions5RealStyle","78818000","4575300","74242700","3","5","5","5","4"
"real-exceptions5-realstyle-run-13","real-exceptions5-realstyle","default","research.OpenSourceExceptionCases.exceptions5RealStyle","75766101","3125100","72641001","3","5","5","5","4"
"real-exceptions5-realstyle-run-14","real-exceptions5-realstyle","default","research.OpenSourceExceptionCases.exceptions5RealStyle","74315100","3028800","71286300","3","5","5","5","4"
"real-exceptions5-realstyle-run-15","real-exceptions5-realstyle","default","research.OpenSourceExceptionCases.exceptions5RealStyle","79272199","3303901","75968298","3","5","5","5","4"
"real-exceptions5-realstyle-run-16","real-exceptions5-realstyle","default","research.OpenSourceExceptionCases.exceptions5RealStyle","76682000","3498500","73183500","3","5","5","5","4"
"real-exceptions5-realstyle-run-17","real-exceptions5-realstyle","default","research.OpenSourceExceptionCases.exceptions5RealStyle","75881800","3358800","72523000","3","5","5","5","4"
"real-exceptions5-realstyle-run-18","real-exceptions5-realstyle","default","research.OpenSourceExceptionCases.exceptions5RealStyle","75332800","3024899","72307901","3","5","5","5","4"
"real-exceptions5-realstyle-run-19","real-exceptions5-realstyle","default","research.OpenSourceExceptionCases.exceptions5RealStyle","75467501","3427800","72039701","3","5","5","5","4"
"real-exceptions5-realstyle-run-20","real-exceptions5-realstyle","default","research.OpenSourceExceptionCases.exceptions5RealStyle","77120900","3602098","73518802","3","5","5","5","4"
"real-exceptions5-realstyle-run-21","real-exceptions5-realstyle","default","research.OpenSourceExceptionCases.exceptions5RealStyle","76422400","3170802","73251598","3","5","5","5","4"
"real-exceptions5-realstyle-run-22","real-exceptions5-realstyle","default","research.OpenSourceExceptionCases.exceptions5RealStyle","74123000","3104801","71018199","3","5","5","5","4"
"real-exceptions5-realstyle-run-23","real-exceptions5-realstyle","default","research.OpenSourceExceptionCases.exceptions5RealStyle","77173700","3736600","73437100","3","5","5","5","4"
"real-exceptions5-realstyle-run-24","real-exceptions5-realstyle","default","research.OpenSourceExceptionCases.exceptions5RealStyle","79899799","3328999","76570800","3","5","5","5","4"
"real-exceptions5-realstyle-run-25","real-exceptions5-realstyle","default","research.OpenSourceExceptionCases.exceptions5RealStyle","76350800","3257901","73092899","3","5","5","5","4"
"real-exceptions5-realstyle-run-26","real-exceptions5-realstyle","default","research.OpenSourceExceptionCases.exceptions5RealStyle","75739900","3202400","72537500","3","5","5","5","4"
"real-exceptions5-realstyle-run-27","real-exceptions5-realstyle","default","research.OpenSourceExceptionCases.exceptions5RealStyle","72458400","3159098","69299302","3","5","5","5","4"
"real-exceptions5-realstyle-run-28","real-exceptions5-realstyle","default","research.OpenSourceExceptionCases.exceptions5RealStyle","74632500","3173700","71458800","3","5","5","5","4"
"real-exceptions5-realstyle-run-29","real-exceptions5-realstyle","default","research.OpenSourceExceptionCases.exceptions5RealStyle","75843600","3298801","72544799","3","5","5","5","4"
"real-exceptions5-realstyle-run-30","real-exceptions5-realstyle","default","research.OpenSourceExceptionCases.exceptions5RealStyle","76911700","3183400","73728300","3","5","5","5","4"
