run_id,benchmark,search_strategy,method_label,path_index,status,state_id,depth,constraint_count,solver_time_ns,sat,has_exception,has_loop,has_division,has_nested_branch,has_dispatch,branches_covered,pc
"BFS_limit_5-run-1","real-factories-depth6-realstyle","BFS","research.RealDispatchBenchmarks.factoriesDepth6RealStyle","1","END","2","-1","2","1317700","true","false","false","false","true","true","30","constraint # = 2 s1_1_SYMINT != CONST_1 && s1_1_SYMINT != CONST_0"
"BFS_limit_5-run-2","real-factories-depth6-realstyle","BFS","research.RealDispatchBenchmarks.factoriesDepth6RealStyle","1","END","2","-1","2","1317100","true","false","false","false","true","true","30","constraint # = 2 s1_1_SYMINT != CONST_1 && s1_1_SYMINT != CONST_0"
"BFS_limit_5-run-3","real-factories-depth6-realstyle","BFS","research.RealDispatchBenchmarks.factoriesDepth6RealStyle","1","END","2","-1","2","1663600","true","false","false","false","true","true","30","constraint # = 2 s1_1_SYMINT != CONST_1 && s1_1_SYMINT != CONST_0"
"BFS_limit_5-run-4","real-factories-depth6-realstyle","BFS","research.RealDispatchBenchmarks.factoriesDepth6RealStyle","1","END","2","-1","2","1245300","true","false","false","false","true","true","30","constraint # = 2 s1_1_SYMINT != CONST_1 && s1_1_SYMINT != CONST_0"
"BFS_limit_5-run-5","real-factories-depth6-realstyle","BFS","research.RealDispatchBenchmarks.factoriesDepth6RealStyle","1","END","2","-1","2","1076900","true","false","false","false","true","true","30","constraint # = 2 s1_1_SYMINT != CONST_1 && s1_1_SYMINT != CONST_0"
